,Subnum,Condition,Task,Block,BestOption,HighFreqOption,Unnamed: 0,naturalness,disorderliness,aesthetic,Hue,Bright,Saturaton,SDhue,SDsat,Sdbright,Entropy,Perc_Nat,pc1f,pc2f,pc3f,pc4f,SED,total_ED,NSED
18567,158,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
18568,158,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
18569,158,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
18570,158,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
18571,158,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
18572,158,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
18573,158,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
18574,158,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
18575,158,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
18576,158,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
18577,158,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
18578,158,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
18579,158,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
18600,159,Nature,IGT,1.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18601,159,Nature,IGT,2.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18602,159,Nature,IGT,3.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18603,159,Nature,IGT,4.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18604,159,Nature,IGT,5.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18605,159,Nature,IGT,6.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18606,159,Nature,IGT,7.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18607,159,Nature,IGT,8.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18608,159,Nature,IGT,9.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18609,159,Nature,IGT,10.0,,,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18610,159,Nature,IGT,11.0,0.4,0.5,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18611,159,Nature,IGT,12.0,0.3,0.7,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18612,159,Nature,IGT,13.0,0.0,0.6,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18613,159,Nature,IGT,14.0,0.9,0.6,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18614,159,Nature,IGT,15.0,0.9,0.6,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18615,159,Nature,IGT,16.0,0.5,0.2,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18616,159,Nature,IGT,17.0,0.9,0.2,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18617,159,Nature,IGT,18.0,1.0,0.4,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18618,159,Nature,IGT,19.0,0.5,0.6,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18619,159,Nature,IGT,20.0,0.7,0.6,158.0,4.84,5.36,4.76,0.16440061124,-0.20131251888,0.2415090557,0.15912915086,0.21336996462,0.2649801441,7.52065682776,6.07447220772,-0.0600678988399999,0.0084590430799999,-0.00552592024,-0.0171409157,0.01814008934,0.14187618132,0.1958418229
18640,159,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
18641,159,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
18642,159,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
18643,159,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
18644,159,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
18645,159,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
18646,159,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
18647,159,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
18648,159,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
18649,159,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
18650,159,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
18651,159,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
18652,159,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
18653,159,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
18654,159,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
18655,159,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
18656,159,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
18657,159,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
18658,159,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
18659,159,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
18680,159,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
18681,159,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
18682,159,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
18683,159,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
18684,159,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
18685,159,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
18686,159,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
18687,159,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
18688,159,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
18689,159,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
18690,159,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
18691,159,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
18692,159,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
18693,159,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
18694,159,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
18695,159,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
18696,159,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
18697,159,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
18698,159,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
18699,159,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
18720,160,Nature,IGT,1.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18721,160,Nature,IGT,2.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18722,160,Nature,IGT,3.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18723,160,Nature,IGT,4.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18724,160,Nature,IGT,5.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18725,160,Nature,IGT,6.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18726,160,Nature,IGT,7.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18727,160,Nature,IGT,8.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18728,160,Nature,IGT,9.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18729,160,Nature,IGT,10.0,,,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18730,160,Nature,IGT,11.0,0.2,0.4,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18731,160,Nature,IGT,12.0,0.4,0.8,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18732,160,Nature,IGT,13.0,0.4,0.7,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18733,160,Nature,IGT,14.0,1.0,0.0,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18734,160,Nature,IGT,15.0,0.4,0.5,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18735,160,Nature,IGT,16.0,0.7,0.3,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18736,160,Nature,IGT,17.0,0.5,0.3,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18737,160,Nature,IGT,18.0,0.6,0.4,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18738,160,Nature,IGT,19.0,0.6,0.7,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18739,160,Nature,IGT,20.0,0.6,0.6,159.0,6.32,4.24,6.32,0.15280417096,-0.1084301922599999,0.24668781826,0.1528288479599999,0.21650258724,0.26220543782,7.49331971768,6.233982794439999,-0.06097406656,0.01435855356,0.0010578861399999,-0.02155208768,0.01924408598,0.14050179434,0.19502096946
18760,160,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
18761,160,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
18762,160,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
18763,160,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
18764,160,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
18765,160,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
18766,160,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
18767,160,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
18768,160,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
18769,160,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
18770,160,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
18771,160,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
18772,160,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
18773,160,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
18774,160,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
18775,160,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
18776,160,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
18777,160,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
18778,160,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
18779,160,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
18800,160,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
18801,160,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
18802,160,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
18803,160,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
18804,160,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
18805,160,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
18806,160,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
18807,160,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
18808,160,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
18809,160,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
18810,160,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
18811,160,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
18812,160,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
18813,160,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
18814,160,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
18815,160,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
18816,160,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
18817,160,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
18818,160,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
18819,160,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
18840,161,Nature,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
18841,161,Nature,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
18842,161,Nature,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
18843,161,Nature,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
18844,161,Nature,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
18845,161,Nature,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
18846,161,Nature,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
18847,161,Nature,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
18848,161,Nature,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
18849,161,Nature,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
18850,161,Nature,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
18851,161,Nature,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
18852,161,Nature,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
18853,161,Nature,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
18854,161,Nature,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
18855,161,Nature,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
18856,161,Nature,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
18857,161,Nature,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
18858,161,Nature,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
18859,161,Nature,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
18880,161,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
18881,161,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
18882,161,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
18883,161,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
18884,161,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
18885,161,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
18886,161,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
18887,161,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
18888,161,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
18889,161,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
18890,161,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
18891,161,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
18892,161,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
18893,161,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
18894,161,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
18895,161,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
18896,161,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
18897,161,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
18898,161,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
18899,161,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
18920,161,Control,IGT,1.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18921,161,Control,IGT,2.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18922,161,Control,IGT,3.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18923,161,Control,IGT,4.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18924,161,Control,IGT,5.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18925,161,Control,IGT,6.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18926,161,Control,IGT,7.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18927,161,Control,IGT,8.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18928,161,Control,IGT,9.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18929,161,Control,IGT,10.0,,,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18930,161,Control,IGT,11.0,0.5,0.4,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18931,161,Control,IGT,12.0,0.6,0.6,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18932,161,Control,IGT,13.0,0.7,0.4,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18933,161,Control,IGT,14.0,1.0,0.1,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18934,161,Control,IGT,15.0,0.9,0.8,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18935,161,Control,IGT,16.0,1.0,0.0,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18936,161,Control,IGT,17.0,0.9,0.2,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18937,161,Control,IGT,18.0,1.0,0.3,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18938,161,Control,IGT,19.0,0.8,0.3,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18939,161,Control,IGT,20.0,0.0,1.0,160.0,3.14,3.2,3.16,,,,,,,,,,,,,,,
18960,162,Nature,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
18961,162,Nature,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
18962,162,Nature,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
18963,162,Nature,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
18964,162,Nature,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
18965,162,Nature,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
18966,162,Nature,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
18967,162,Nature,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
18968,162,Nature,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
18969,162,Nature,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
18970,162,Nature,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
18971,162,Nature,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
18972,162,Nature,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
18973,162,Nature,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
18974,162,Nature,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
18975,162,Nature,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
18976,162,Nature,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
18977,162,Nature,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
18978,162,Nature,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
18979,162,Nature,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
19000,162,Urban,IGT,1.0,,,161.0,3.72,3.86,4.04,0.21596728084,0.2227804995,0.1638107442,0.22262494898,0.16902872706,0.2648811052199999,7.446213687859999,1.59635910544,-0.0604368425,-0.01764352974,0.01504760198,0.02003654678,0.06787313324,0.10548762834,0.1010717694399999
19001,162,Urban,IGT,2.0,,,161.0,3.72,3.86,4.04,0.21596728084,0.2227804995,0.1638107442,0.22262494898,0.16902872706,0.2648811052199999,7.446213687859999,1.59635910544,-0.0604368425,-0.01764352974,0.01504760198,0.02003654678,0.06787313324,0.10548762834,0.1010717694399999
19002,162,Urban,IGT,3.0,,,161.0,3.72,3.86,4.04,0.21596728084,0.2227804995,0.1638107442,0.22262494898,0.16902872706,0.2648811052199999,7.446213687859999,1.59635910544,-0.0604368425,-0.01764352974,0.01504760198,0.02003654678,0.06787313324,0.10548762834,0.1010717694399999
19003,162,Urban,IGT,4.0,,,161.0,3.72,3.86,4.04,0.21596728084,0.2227804995,0.1638107442,0.22262494898,0.16902872706,0.2648811052199999,7.446213687859999,1.59635910544,-0.0604368425,-0.01764352974,0.01504760198,0.02003654678,0.06787313324,0.10548762834,0.1010717694399999
19004,162,Urban,IGT,5.0,,,161.0,3.72,3.86,4.04,0.21596728084,0.2227804995,0.1638107442,0.22262494898,0.16902872706,0.2648811052199999,7.446213687859999,1.59635910544,-0.0604368425,-0.01764352974,0.01504760198,0.02003654678,0.06787313324,0.10548762834,0.1010717694399999
19005,162,Urban,IGT,6.0,,,161.0,3.72,3.86,4.04,0.21596728084,0.2227804995,0.1638107442,0.22262494898,0.16902872706,0.2648811052199999,7.446213687859999,1.59635910544,-0.0604368425,-0.01764352974,0.01504760198,0.02003654678,0.06787313324,0.10548762834,0.1010717694399999
