Subnum,Task,Condition,Gender,Ethnicity,Race,Age,React,Reward,keyResponse,Trial,Bank,BonusAmount,Order,Block,BestOption,HighFreqOption,HighMagOption,TaskCode,naturalness,disorderliness,aesthetic,Hue,SDHue,Bright,SDBright,Saturaton,SDSat,Entropy,EdgeCount,CornerMean,CornerSD,CornerCount,ContourMeanLength,ContourSDLength,ContourMeanArea,ContourSDArea,ContourCount,AsymmetryV,AsymmetryH,KPMeanSize,KPSDSize,KPMeanStrength,KPSDStrength,KPMeanAngle,KPSDAngle,KPCount
4,IGT,Control,Male,Not Hispanic or Latino,White,19,491.0,100.0,2.0,41.0,2450.0,3.3,SGT_IGT,15.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,242.0,100.0,2.0,42.0,2550.0,3.3,SGT_IGT,15.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,215.0,100.0,2.0,43.0,2650.0,3.3,SGT_IGT,15.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,260.0,100.0,2.0,44.0,2750.0,3.3,SGT_IGT,15.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,262.0,-1150.0,2.0,45.0,1600.0,3.3,SGT_IGT,15.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,427.0,50.0,4.0,46.0,1650.0,3.3,SGT_IGT,15.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,270.0,50.0,4.0,47.0,1700.0,3.3,SGT_IGT,15.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,354.0,50.0,4.0,48.0,1750.0,3.3,SGT_IGT,15.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,308.0,50.0,4.0,49.0,1800.0,3.3,SGT_IGT,15.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,288.0,50.0,4.0,50.0,1850.0,3.3,SGT_IGT,15.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,264.0,50.0,4.0,51.0,1900.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,321.0,50.0,4.0,52.0,1950.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,213.0,50.0,4.0,53.0,2000.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,126.0,50.0,4.0,54.0,2050.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,291.0,-200.0,4.0,55.0,1850.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,279.0,50.0,4.0,56.0,1900.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,269.0,50.0,4.0,57.0,1950.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,243.0,50.0,4.0,58.0,2000.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,337.0,50.0,4.0,59.0,2050.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,126.0,50.0,4.0,60.0,2100.0,3.3,SGT_IGT,16.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,180.0,50.0,4.0,61.0,2150.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,465.0,50.0,4.0,62.0,2200.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,353.0,50.0,4.0,63.0,2250.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,382.0,-200.0,4.0,64.0,2050.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,142.0,50.0,4.0,65.0,2100.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,265.0,50.0,4.0,66.0,2150.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,176.0,50.0,4.0,67.0,2200.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,308.0,50.0,4.0,68.0,2250.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,205.0,50.0,4.0,69.0,2300.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,626.0,-200.0,4.0,70.0,2100.0,3.3,SGT_IGT,17.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,4472.0,100.0,2.0,71.0,2200.0,3.3,SGT_IGT,18.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,451.0,100.0,2.0,72.0,2300.0,3.3,SGT_IGT,18.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,268.0,100.0,2.0,73.0,2400.0,3.3,SGT_IGT,18.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,307.0,100.0,2.0,74.0,2500.0,3.3,SGT_IGT,18.0,0,1,1,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,173.0,50.0,4.0,75.0,2550.0,3.3,SGT_IGT,18.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,242.0,50.0,4.0,76.0,2600.0,3.3,SGT_IGT,18.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,187.0,50.0,4.0,77.0,2650.0,3.3,SGT_IGT,18.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,294.0,50.0,4.0,78.0,2700.0,3.3,SGT_IGT,18.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,276.0,50.0,4.0,79.0,2750.0,3.3,SGT_IGT,18.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,255.0,50.0,4.0,80.0,2800.0,3.3,SGT_IGT,18.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,336.0,50.0,4.0,81.0,2850.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,509.0,50.0,4.0,82.0,2900.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,228.0,50.0,4.0,83.0,2950.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,285.0,50.0,4.0,84.0,3000.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,330.0,50.0,4.0,85.0,3050.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,294.0,50.0,4.0,86.0,3100.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,521.0,50.0,4.0,87.0,3150.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,556.0,50.0,4.0,88.0,3200.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,409.0,-200.0,4.0,89.0,3000.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,298.0,50.0,4.0,90.0,3050.0,3.3,SGT_IGT,19.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
4,IGT,Control,Male,Not Hispanic or Latino,White,19,109.0,50.0,4.0,91.0,3100.0,3.3,SGT_IGT,20.0,1,1,0,2.0,3.34,2.72,3.0,0.0,0.0,13.044274931049499,28.21198555515731,0.0,0.0,4.20684133052826,0.14298293575910062,86.02350896872551,55.18741837693947,2344.94,58.74084041732213,128.13645633407128,16.108058268159095,66.8665243084861,3028.58,20.18971629489847,20.123239302591895,3.0899676962339147,2.027062039086339,0.03725452731816577,0.020698863277073234,180.10730575230718,104.08636018819873,4142.36
