Subnum,Task,Condition,Gender,Ethnicity,Race,Age,React,Reward,keyResponse,Trial,Bank,BonusAmount,image_name,naturalness,disorderliness,aesthetic,Block,BestOption,HighFreqOption
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,931.0,-50.0,1.0,10.0,2700.0,1.2,,,,,11.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,796.0,50.0,4.0,11.0,2750.0,1.2,,,,,12.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,562.0,100.0,2.0,12.0,2850.0,1.2,,,,,12.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,981.0,50.0,4.0,13.0,2900.0,1.2,,,,,12.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,928.0,50.0,4.0,14.0,2950.0,1.2,,,,,12.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1530.0,100.0,2.0,15.0,3050.0,1.2,,,,,12.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1663.0,50.0,4.0,16.0,3100.0,1.2,,,,,12.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2214.0,100.0,2.0,17.0,3200.0,1.2,,,,,12.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1362.0,50.0,3.0,18.0,3250.0,1.2,,,,,12.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,930.0,50.0,4.0,19.0,3300.0,1.2,,,,,12.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,3346.0,100.0,2.0,20.0,3400.0,1.2,,,,,12.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2612.0,50.0,4.0,21.0,3450.0,1.2,,,,,13.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1663.0,100.0,1.0,22.0,3550.0,1.2,,,,,13.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1612.0,-1150.0,2.0,23.0,2400.0,1.2,,,,,13.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1396.0,-200.0,4.0,24.0,2200.0,1.2,,,,,13.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,944.0,50.0,3.0,25.0,2250.0,1.2,,,,,13.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1713.0,-200.0,1.0,26.0,2050.0,1.2,,,,,13.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1181.0,50.0,4.0,27.0,2100.0,1.2,,,,,13.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2047.0,100.0,2.0,28.0,2200.0,1.2,,,,,13.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1429.0,0.0,3.0,29.0,2200.0,1.2,,,,,13.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,5797.0,50.0,4.0,30.0,2250.0,1.2,,,,,13.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1062.0,100.0,2.0,31.0,2350.0,1.2,,,,,14.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,4747.0,50.0,4.0,32.0,2400.0,1.2,,,,,14.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2111.0,50.0,3.0,33.0,2450.0,1.2,,,,,14.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1232.0,100.0,2.0,34.0,2550.0,1.2,,,,,14.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,4161.0,100.0,1.0,35.0,2650.0,1.2,,,,,14.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1847.0,100.0,2.0,36.0,2750.0,1.2,,,,,14.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2447.0,50.0,4.0,37.0,2800.0,1.2,,,,,14.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,4529.0,0.0,3.0,38.0,2800.0,1.2,,,,,14.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1080.0,-1150.0,2.0,39.0,1650.0,1.2,,,,,14.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,945.0,50.0,4.0,40.0,1700.0,1.2,,,,,14.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1463.0,-100.0,1.0,41.0,1600.0,1.2,,,,,15.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,831.0,50.0,4.0,42.0,1650.0,1.2,,,,,15.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2312.0,50.0,4.0,43.0,1700.0,1.2,,,,,15.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2646.0,50.0,3.0,44.0,1750.0,1.2,,,,,15.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2878.0,100.0,2.0,45.0,1850.0,1.2,,,,,15.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1331.0,50.0,4.0,46.0,1900.0,1.2,,,,,15.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,929.0,50.0,4.0,47.0,1950.0,1.2,,,,,15.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2197.0,0.0,3.0,48.0,1950.0,1.2,,,,,15.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2311.0,100.0,2.0,49.0,2050.0,1.2,,,,,15.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1465.0,-200.0,4.0,50.0,1850.0,1.2,,,,,15.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,928.0,100.0,2.0,51.0,1950.0,1.2,,,,,16.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,946.0,100.0,1.0,52.0,2050.0,1.2,,,,,16.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,863.0,100.0,2.0,53.0,2150.0,1.2,,,,,16.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1864.0,50.0,3.0,54.0,2200.0,1.2,,,,,16.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1696.0,0.0,3.0,55.0,2200.0,1.2,,,,,16.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,928.0,100.0,2.0,56.0,2300.0,1.2,,,,,16.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,878.0,-150.0,1.0,57.0,2150.0,1.2,,,,,16.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1197.0,100.0,2.0,58.0,2250.0,1.2,,,,,16.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1062.0,50.0,4.0,59.0,2300.0,1.2,,,,,16.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,5412.0,-1150.0,2.0,60.0,1150.0,1.2,,,,,16.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,780.0,50.0,4.0,61.0,1200.0,1.2,,,,,17.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2579.0,0.0,3.0,62.0,1200.0,1.2,,,,,17.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1495.0,-250.0,1.0,63.0,950.0,1.2,,,,,17.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,764.0,100.0,2.0,64.0,1050.0,1.2,,,,,17.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2129.0,50.0,4.0,65.0,1100.0,1.2,,,,,17.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2561.0,100.0,2.0,66.0,1200.0,1.2,,,,,17.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2813.0,50.0,4.0,67.0,1250.0,1.2,,,,,17.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1430.0,100.0,2.0,68.0,1350.0,1.2,,,,,17.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2879.0,100.0,1.0,69.0,1450.0,1.2,,,,,17.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2879.0,-250.0,1.0,70.0,1200.0,1.2,,,,,17.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,946.0,100.0,2.0,71.0,1300.0,1.2,,,,,18.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1013.0,50.0,4.0,72.0,1350.0,1.2,,,,,18.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1747.0,50.0,3.0,73.0,1400.0,1.2,,,,,18.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1295.0,25.0,3.0,74.0,1425.0,1.2,,,,,18.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,914.0,50.0,4.0,75.0,1475.0,1.2,,,,,18.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1547.0,50.0,4.0,76.0,1525.0,1.2,,,,,18.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1078.0,50.0,4.0,77.0,1575.0,1.2,,,,,18.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1396.0,-25.0,3.0,78.0,1550.0,1.2,,,,,18.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,5962.0,100.0,2.0,79.0,1650.0,1.2,,,,,18.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,4562.0,100.0,2.0,80.0,1750.0,1.2,,,,,18.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1097.0,100.0,2.0,81.0,1850.0,1.2,,,,,19.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1032.0,-200.0,4.0,82.0,1650.0,1.2,,,,,19.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1412.0,100.0,2.0,83.0,1750.0,1.2,,,,,19.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1795.0,100.0,1.0,84.0,1850.0,1.2,,,,,19.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2247.0,50.0,3.0,85.0,1900.0,1.2,,,,,19.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2278.0,50.0,3.0,86.0,1950.0,1.2,,,,,19.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1512.0,100.0,2.0,87.0,2050.0,1.2,,,,,19.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2664.0,50.0,3.0,88.0,2100.0,1.2,,,,,19.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1980.0,100.0,2.0,89.0,2200.0,1.2,,,,,19.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,3279.0,-150.0,1.0,90.0,2050.0,1.2,,,,,19.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1296.0,-1150.0,2.0,91.0,900.0,1.2,,,,,20.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,863.0,50.0,4.0,92.0,950.0,1.2,,,,,20.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,797.0,50.0,4.0,93.0,1000.0,1.2,,,,,20.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,612.0,25.0,3.0,94.0,1025.0,1.2,,,,,20.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1361.0,-25.0,3.0,95.0,1000.0,1.2,,,,,20.0,1,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,683.0,-100.0,1.0,96.0,900.0,1.2,,,,,20.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,845.0,100.0,2.0,97.0,1000.0,1.2,,,,,20.0,0,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,913.0,100.0,1.0,98.0,1100.0,1.2,,,,,20.0,0,0
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,2295.0,50.0,4.0,99.0,1150.0,1.2,,,,,20.0,1,1
14,IGT,Control,Female,Hispanic or Latino,More than one Race,19,1946.0,50.0,3.0,100.0,1200.0,1.2,,,,,20.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,5100.0,-200.0,3.0,1.0,1800.0,1.95,,,,,1.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,4411.0,-200.0,3.0,2.0,1600.0,1.95,,,,,1.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1974.0,200.0,1.0,3.0,1800.0,1.95,,,,,1.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,11712.0,-100.0,4.0,4.0,1700.0,1.95,,,,,1.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1458.0,100.0,2.0,5.0,1800.0,1.95,,,,,1.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2189.0,200.0,1.0,6.0,2000.0,1.95,,,,,1.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1111.0,200.0,1.0,7.0,2200.0,1.95,,,,,1.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2390.0,200.0,1.0,8.0,2400.0,1.95,,,,,1.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1672.0,-1050.0,1.0,9.0,1350.0,1.95,,,,,1.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,3139.0,-100.0,4.0,10.0,1250.0,1.95,,,,,1.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1416.0,100.0,2.0,11.0,1350.0,1.95,,,,,2.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1669.0,-200.0,3.0,12.0,1150.0,1.95,,,,,2.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,967.0,-100.0,4.0,13.0,1050.0,1.95,,,,,2.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1449.0,100.0,2.0,14.0,1150.0,1.95,,,,,2.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2953.0,100.0,2.0,15.0,1250.0,1.95,,,,,2.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2158.0,-650.0,2.0,16.0,600.0,1.95,,,,,2.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2006.0,-200.0,3.0,17.0,400.0,1.95,,,,,2.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1483.0,-100.0,4.0,18.0,300.0,1.95,,,,,2.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1104.0,200.0,1.0,19.0,500.0,1.95,,,,,2.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1224.0,200.0,1.0,20.0,700.0,1.95,,,,,2.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,3845.0,100.0,2.0,21.0,800.0,1.95,,,,,3.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2502.0,1050.0,3.0,22.0,1850.0,1.95,,,,,3.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1657.0,200.0,1.0,23.0,2050.0,1.95,,,,,3.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,3276.0,-200.0,3.0,24.0,1850.0,1.95,,,,,3.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1749.0,200.0,1.0,25.0,2050.0,1.95,,,,,3.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1613.0,-1050.0,1.0,26.0,1000.0,1.95,,,,,3.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1160.0,-200.0,3.0,27.0,800.0,1.95,,,,,3.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1194.0,650.0,4.0,28.0,1450.0,1.95,,,,,3.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1127.0,200.0,1.0,29.0,1650.0,1.95,,,,,3.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1001.0,-200.0,3.0,30.0,1450.0,1.95,,,,,3.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,772.0,-200.0,3.0,31.0,1250.0,1.95,,,,,4.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,687.0,1050.0,3.0,32.0,2300.0,1.95,,,,,4.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1155.0,-200.0,3.0,33.0,2100.0,1.95,,,,,4.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1380.0,200.0,1.0,34.0,2300.0,1.95,,,,,4.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2232.0,200.0,1.0,35.0,2500.0,1.95,,,,,4.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1223.0,-200.0,3.0,36.0,2300.0,1.95,,,,,4.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,774.0,-200.0,3.0,37.0,2100.0,1.95,,,,,4.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,958.0,-200.0,3.0,38.0,1900.0,1.95,,,,,4.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1292.0,-100.0,4.0,39.0,1800.0,1.95,,,,,4.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1261.0,100.0,2.0,40.0,1900.0,1.95,,,,,4.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,13201.0,100.0,2.0,41.0,2000.0,1.95,,,,,5.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,15092.0,100.0,2.0,42.0,2100.0,1.95,,,,,5.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2363.0,-650.0,2.0,43.0,1450.0,1.95,,,,,5.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,733.0,100.0,2.0,44.0,1550.0,1.95,,,,,5.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,10151.0,100.0,2.0,45.0,1650.0,1.95,,,,,5.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1539.0,200.0,1.0,46.0,1850.0,1.95,,,,,5.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1224.0,1050.0,3.0,47.0,2900.0,1.95,,,,,5.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1061.0,-200.0,3.0,48.0,2700.0,1.95,,,,,5.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1296.0,-1050.0,1.0,49.0,1650.0,1.95,,,,,5.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,737.0,-200.0,3.0,50.0,1450.0,1.95,,,,,5.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,804.0,200.0,1.0,51.0,1650.0,1.95,,,,,6.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2394.0,200.0,1.0,52.0,1850.0,1.95,,,,,6.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1139.0,-200.0,3.0,53.0,1650.0,1.95,,,,,6.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,855.0,-100.0,4.0,54.0,1550.0,1.95,,,,,6.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,807.0,-200.0,3.0,55.0,1350.0,1.95,,,,,6.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,984.0,200.0,1.0,56.0,1550.0,1.95,,,,,6.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1142.0,100.0,2.0,57.0,1650.0,1.95,,,,,6.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1345.0,100.0,2.0,58.0,1750.0,1.95,,,,,6.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,3085.0,-650.0,2.0,59.0,1100.0,1.95,,,,,6.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,6412.0,100.0,2.0,60.0,1200.0,1.95,,,,,6.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,670.0,100.0,2.0,61.0,1300.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2027.0,100.0,2.0,62.0,1400.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2295.0,100.0,2.0,63.0,1500.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,965.0,-650.0,2.0,64.0,850.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,3312.0,100.0,2.0,65.0,950.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,5157.0,100.0,2.0,66.0,1050.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,16457.0,100.0,2.0,67.0,1150.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,3917.0,100.0,2.0,68.0,1250.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,728.0,-650.0,2.0,69.0,600.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,910.0,100.0,2.0,70.0,700.0,1.95,,,,,7.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2394.0,100.0,2.0,71.0,800.0,1.95,,,,,8.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,5807.0,100.0,2.0,72.0,900.0,1.95,,,,,8.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,946.0,-100.0,4.0,73.0,800.0,1.95,,,,,8.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1682.0,1050.0,3.0,74.0,1850.0,1.95,,,,,8.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1326.0,200.0,1.0,75.0,2050.0,1.95,,,,,8.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,2007.0,-1050.0,1.0,76.0,1000.0,1.95,,,,,8.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1135.0,200.0,1.0,77.0,1200.0,1.95,,,,,8.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,721.0,-200.0,3.0,78.0,1000.0,1.95,,,,,8.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1280.0,-100.0,4.0,79.0,900.0,1.95,,,,,8.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1152.0,-200.0,3.0,80.0,700.0,1.95,,,,,8.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,624.0,-200.0,3.0,81.0,500.0,1.95,,,,,9.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,785.0,-200.0,3.0,82.0,300.0,1.95,,,,,9.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,653.0,1050.0,3.0,83.0,1350.0,1.95,,,,,9.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,975.0,200.0,1.0,84.0,1550.0,1.95,,,,,9.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1171.0,200.0,1.0,85.0,1750.0,1.95,,,,,9.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,3421.0,650.0,4.0,86.0,2400.0,1.95,,,,,9.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1838.0,100.0,2.0,87.0,2500.0,1.95,,,,,9.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1562.0,-200.0,3.0,88.0,2300.0,1.95,,,,,9.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1833.0,200.0,1.0,89.0,2500.0,1.95,,,,,9.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,3964.0,-1050.0,1.0,90.0,1450.0,1.95,,,,,9.0,0,1
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,877.0,-200.0,3.0,91.0,1250.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,705.0,-200.0,3.0,92.0,1050.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,849.0,-200.0,3.0,93.0,850.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1089.0,1050.0,3.0,94.0,1900.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,865.0,-200.0,3.0,95.0,1700.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1513.0,-100.0,4.0,96.0,1600.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,974.0,-100.0,4.0,97.0,1500.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,1663.0,-100.0,4.0,98.0,1400.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,785.0,-100.0,4.0,99.0,1300.0,1.95,,,,,10.0,1,0
15,SGT,Nature,Female,Not Hispanic or Latino,White,19,601.0,650.0,4.0,100.0,1950.0,1.95,,,,,10.0,1,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature49,4.0,3.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,MDS139,7.0,2.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature44,7.0,4.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature4,6.0,3.0,6.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature24,7.0,4.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature39,7.0,4.0,6.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature16,7.0,5.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,MDS23,2.0,5.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature6,6.0,4.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature50,7.0,5.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,MDS142,2.0,5.0,3.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,MDS144,2.0,5.0,4.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature33,7.0,7.0,7.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature25,7.0,4.0,6.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature28,7.0,4.0,5.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,MDS201,4.0,5.0,4.0,,0,0
15,ImageRating,Nature,Female,Not Hispanic or Latino,White,19,,,,,,,Nature40,4.0,4.0,4.0,,0,0
