,Subnum,naturalness,disorderliness,aesthetic,Hue,SDHue,Bright,SDBright,Saturaton,SDSat,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,MeanTexture,SDTexture,Entropy,EdgeCount,CornerMean,CornerSD,CornerCount,ContourMeanLength,ContourSDLength,ContourMeanArea,ContourSDArea,ContourCount,AsymmetryV,AsymmetryH,KPMeanSize,KPSDSize,KPMeanStrength,KPSDStrength,KPMeanAngle,KPSDAngle,KPCount,sky,grass,plant,water,sea,fence,path,river,bench,pole,building,tree,earth,rock,streetlight,ashcan,table,wall,chair,signboard,stairs,pot,sculpture,sidewalk,railing,road,person,mountain,lake,floor,car,traffic light,Naturalness_PCA,Semantic_PC1
297,300,2.48,4.92,4.42,77.75550958333334,40.567530008908825,138.54697983333332,66.62477767701493,63.47350304166666,41.86834969985909,707.3699510021137,13.940191977179875,0.23174517061230207,0.03263717981972706,0.9051334434118509,123.63063735503245,64.91115195114531,8.8677721136197,0.13034387499999997,121.58259842398861,54.12646638840828,1291.48,83.36245095518352,276.8191180797154,29.411168396785218,239.60233494043447,1410.48,53.01187208333333,75.83608475,4.061942030441292,5.363653113425539,0.029520089431113523,0.014164233468697884,183.25449991446837,104.17156726032518,3752.08,0.177950439453125,0.019866943359375,0.039879150390625,0.000565185546875,0.0,0.029930419921875,0.00413818359375,0.000885009765625,0.00586181640625,0.00079833984375,0.320635986328125,0.09208740234375,0.014876708984375,0.000113525390625,0.002171630859375,0.000748291015625,0.00016845703125,0.02024169921875,0.001015625,0.00438232421875,0.00069580078125,0.002706298828125,0.000306396484375,0.0931005859375,0.001173095703125,0.092366943359375,0.001619873046875,0.0,0.0,0.0186328125,0.019559326171875,0.00061279296875,0.5512560783910995,-1.4993890179473852
298,301,5.84,5.82,5.46,56.107968166666666,28.02557373572232,136.418038875,68.00255729507344,95.75095529166667,55.30309307121001,993.2115113521952,18.64338656241712,0.18734721214944916,0.03915512314595484,0.8648018696270189,122.39783489904238,64.20077868369427,9.162372196154406,0.21436329166666662,117.24121098557978,51.70186295213698,1967.72,58.17087525823006,258.2936643607128,18.804074164259518,162.68856098867553,2932.02,46.77101533333334,81.93169750000001,3.4559781981220925,4.063342871968162,0.02936885203718058,0.01334804263923629,180.46500985270058,101.2467775278701,5537.12,0.180418701171875,0.055491943359375,0.124515380859375,0.041146240234375,0.032672119140625,0.000955810546875,0.00988525390625,0.002666015625,0.002786865234375,0.0001611328125,0.00060546875,0.35655029296875,0.070291748046875,0.0533251953125,2.3193359375e-05,4.8828125e-06,0.00383544921875,0.0014453125,0.00018310546875,4.150390625e-05,6.103515625e-05,0.000118408203125,1.220703125e-06,0.003658447265625,1.220703125e-06,0.003446044921875,0.0,0.026466064453125,0.012315673828125,0.0,0.0,0.0,0.9040366618991427,1.5612053394371153
299,302,1.74,4.46,3.9,82.93692720833333,41.070225550938346,138.8352475,67.32422717231195,62.38252691666666,40.787120794791285,681.2578864498333,13.425032900226636,0.24084745660080542,0.0368369499879978,0.9104490699741649,123.76448817344361,65.62691783285469,8.802466262401682,0.12084541666666664,120.74006058190034,53.37468626405803,1228.3,89.1951271538751,264.2391582576568,30.60716131624992,209.4607751801845,1240.44,51.15653033333333,77.46072016666668,4.132584936911318,5.295427078364992,0.029188870913253076,0.014120695690443115,183.43922606960868,104.34068914219128,3631.76,0.1719873046875,0.032528076171875,0.02157470703125,0.00052001953125,0.0,0.018746337890625,0.0006396484375,0.000885009765625,0.00267822265625,0.00074462890625,0.347303466796875,0.09889404296875,0.005771484375,0.00013671875,0.001563720703125,0.00172607421875,4.39453125e-05,0.021917724609375,0.000828857421875,0.0040087890625,0.00025634765625,0.00021484375,0.00031005859375,0.083857421875,0.000936279296875,0.11999267578125,0.002496337890625,0.000731201171875,0.0,0.003673095703125,0.034356689453125,0.0005712890625,0.5315468313671188,-1.6703791830807708
300,303,2.56,3.6,3.9,78.247120625,41.89422189930865,133.91842375,65.79051050466317,63.22219066666666,41.431051839630555,670.2989756639466,13.365226757428983,0.23677485007913063,0.03643118843304274,0.9083829066878937,119.75417521288335,64.0291689062058,8.791954207144487,0.12364966666666664,118.9810894629695,53.77713428762147,1259.48,82.4001748364364,254.13679385267534,29.256389455629204,220.75820053049674,1345.7,51.960212750000004,73.84296158333333,3.9202710973623325,5.126831922965298,0.02898253657942125,0.014168706621505118,183.95855278375018,104.16685537678495,3581.6,0.1679443359375,0.03288330078125,0.031173095703125,0.000565185546875,0.0,0.023028564453125,0.002708740234375,0.000885009765625,0.005736083984375,0.00045654296875,0.3131640625,0.100955810546875,0.011046142578125,7.2021484375e-05,0.002303466796875,0.00223876953125,0.0001904296875,0.020557861328125,0.00157958984375,0.002064208984375,0.0002880859375,0.000880126953125,9.3994140625e-05,0.0999853515625,0.00115966796875,0.105592041015625,0.0016357421875,0.0,0.0,0.0123974609375,0.02122314453125,0.00102783203125,0.5525254922142409,-1.4883760513445798
301,304,6.06,5.52,5.78,54.529537041666664,27.2827496184319,133.54651541666667,67.10625350980571,94.85308654166667,55.6592333302747,1195.9337049815333,21.309731973289086,0.15903409577472474,0.035222974581286384,0.8382601099101946,120.37098360424757,63.733670555892274,9.38581895995596,0.24291058333333332,120.42292851115535,54.20576264999034,2130.06,57.59337703988616,313.5239275642195,20.56063616176305,213.16920936426231,3278.32,51.31023041666666,78.38632458333333,3.423777857464797,3.895244417648669,0.03068993360011804,0.013666027046733203,179.89009531801443,102.05213350260681,6315.92,0.15230224609375,0.03361328125,0.1251708984375,0.04317138671875,0.0214111328125,0.0009326171875,0.00873046875,0.00872802734375,0.001806640625,0.000157470703125,0.0007958984375,0.389254150390625,0.08974365234375,0.04505615234375,6.103515625e-06,4.8828125e-06,0.003548583984375,0.001258544921875,0.00018310546875,4.150390625e-05,6.103515625e-05,0.000118408203125,1.220703125e-06,8.544921875e-06,1.220703125e-06,0.003443603515625,1.220703125e-06,0.036883544921875,0.020654296875,0.0,0.0,0.0,0.9147240323900787,1.6539250279601407
302,305,3.98,3.26,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,306,1.42,5.54,4.56,81.53464425,39.944304469356055,137.07710916666667,66.6339942824438,63.786858249999995,41.97754516029415,682.8263012757352,13.491517914394755,0.23922398076884455,0.039545651476200365,0.912071804346094,121.85362353024482,65.40510200775435,8.813190281875936,0.12163241666666663,119.5976842847046,52.527035257342305,1243.46,88.11850326251334,258.08527199610876,28.777422463719546,182.85451064964755,1276.06,54.691319416666666,73.71214891666666,4.1763784500666326,5.4423955500628685,0.02895436247199584,0.014075568230141841,183.25075883860856,104.93228807578042,3633.74,0.167720947265625,0.020968017578125,0.03360107421875,0.000565185546875,0.0,0.00501220703125,0.004390869140625,0.000885009765625,0.004810791015625,0.00113037109375,0.3728662109375,0.08885986328125,0.0096923828125,0.0002294921875,0.002412109375,0.00056640625,2.197265625e-05,0.0165869140625,0.00069091796875,0.004530029296875,0.00244384765625,0.002398681640625,0.000330810546875,0.076651611328125,0.000390625,0.098631591796875,0.002440185546875,0.000731201171875,0.0,0.015650634765625,0.029190673828125,0.001358642578125,0.5271668184254542,-1.7083785615080822
304,307,1.84,4.1,3.7,78.18680441666666,39.69708087403795,138.778411375,66.29349901776632,63.99628191666667,42.114110466034745,705.7829610728791,13.75978741991502,0.23665889100569068,0.033014881170531515,0.9049665925901047,124.0090954836266,64.4069338618715,8.860562033942104,0.1259529583333333,122.73843124435456,53.35231592882449,1283.4,81.76968575550157,260.31640618580104,26.653478601715825,189.18676964212327,1368.52,51.245118416666664,75.32159858333334,4.0847573804812525,5.160201521283454,0.029644638100605736,0.01427776041304848,182.96868032676676,104.13530661692363,3665.26,0.177647705078125,0.027496337890625,0.027451171875,5.126953125e-05,0.0,0.0269580078125,0.001859130859375,0.0,0.00349609375,0.00057373046875,0.33311279296875,0.098675537109375,0.01514892578125,0.00013671875,0.002476806640625,0.00109375,0.000152587890625,0.026015625,0.0013232421875,0.00406982421875,0.002420654296875,0.001021728515625,0.0003369140625,0.080743408203125,0.001082763671875,0.102318115234375,0.001134033203125,0.0,0.0,0.01232177734375,0.023326416015625,0.000267333984375,0.550895304033072,-1.502518963347124
305,308,1.26,1.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,309,2.78,4.78,4.78,78.17608554166667,40.60189933464106,137.72259720833333,64.68570306209337,64.37556745833334,41.68010045607653,673.5034840003289,13.488704566149773,0.2335530939387936,0.03438766923555251,0.9044155592177785,122.17984006699797,62.625926137617,8.847290912680842,0.1224915833333333,119.10196557970508,52.49817136733914,1249.2,85.31003510564241,263.90191437463335,31.252605458756708,235.55041262100892,1298.64,52.686599083333334,71.72927675,3.9272996588785474,5.152932209394451,0.02875309308464712,0.013801921606466497,182.17296784775164,104.28531984589986,3639.9,0.17134033203125,0.0255859375,0.027646484375,4.5166015625e-05,0.0,0.018424072265625,0.002860107421875,0.0,0.00420166015625,0.000562744140625,0.361370849609375,0.08498779296875,0.0122509765625,0.000157470703125,0.00207275390625,0.000262451171875,0.000164794921875,0.0176025390625,0.00056640625,0.00177734375,0.0026806640625,0.003006591796875,0.000333251953125,0.078656005859375,0.00113525390625,0.103271484375,0.001195068359375,0.0,0.0,0.0136376953125,0.028809814453125,0.00122802734375,0.5453007217652143,-1.5510554977296585
307,310,5.8,5.44,5.78,56.27470491666667,28.440312666683763,135.39637354166666,68.027764735582,98.28009741666666,56.53011598407923,1094.0869127534822,19.846547886576726,0.180363353990718,0.03237006080839372,0.8540602512200813,121.6604416321574,63.990736634792704,9.232589386348314,0.2270485833333333,116.82962525791858,52.414435323237555,2029.14,57.467159964249404,296.4396641929212,19.39561971880828,194.24844400944184,3106.22,47.12386891666667,82.48526775,3.427779821405636,3.9898554883273887,0.02970286858499346,0.013218431853619714,179.67495344229425,101.61895041502,5729.0,0.18597900390625,0.055552978515625,0.121302490234375,0.04266357421875,0.02887939453125,0.000137939453125,0.010767822265625,0.008997802734375,0.002864990234375,1.0986328125e-05,0.000830078125,0.357999267578125,0.068436279296875,0.052833251953125,0.0,4.8828125e-06,0.003551025390625,0.00037109375,1.3427734375e-05,4.150390625e-05,6.103515625e-05,0.000118408203125,1.220703125e-06,0.0,1.220703125e-06,0.00074951171875,1.220703125e-06,0.026505126953125,0.01046142578125,0.0,0.0,0.0,0.9097689690502581,1.610936724160841
308,311,3.34,4.14,4.46,79.71048020833332,41.03689214077247,138.99070420833334,65.6716896628831,64.10434170833334,40.86204223892775,670.9219197229843,13.338756296359147,0.24066816157916887,0.03792977893936193,0.9084733751676027,123.27828728375894,63.75357888569492,8.808429642924652,0.12083920833333331,119.66581453333397,52.50270032252741,1241.56,87.36704372497306,256.0573083401916,31.039119100626795,215.78705118052667,1268.3,52.42625558333333,73.95168341666667,4.130065554496371,5.265240492054193,0.028786397119673207,0.013888707026788327,183.06105634067717,104.00914149176825,3554.98,0.173565673828125,0.025181884765625,0.02556396484375,4.5166015625e-05,0.0,0.021251220703125,0.003369140625,0.0,0.005802001953125,0.0010498046875,0.34860107421875,0.08365478515625,0.01427001953125,0.00017822265625,0.0024609375,0.00119140625,0.000162353515625,0.017117919921875,0.000830078125,0.003804931640625,0.000406494140625,0.002755126953125,0.000223388671875,0.0785986328125,0.00139404296875,0.112003173828125,0.00093994140625,0.0,0.0,0.015042724609375,0.0336376953125,0.001258544921875,0.520295113703689,-1.7679949397336363
309,312,6.02,3.7,4.86,55.9970795,28.340661202565208,134.17638629166666,67.24707822383148,91.14392174999999,55.18455659532415,1104.76337834822,20.1545130843774,0.17147156923659565,0.0355681494874154,0.8533543836792228,120.92953555211666,63.62228377830788,9.259868341068172,0.23112154166666662,118.68138932356099,52.90797213962539,2080.98,58.78619376889996,302.3687637979693,20.372437473594253,203.32245328976325,3092.44,46.829717499999994,81.11744316666667,3.4004083968259367,3.8776580659077826,0.02989121656705892,0.013292179366250413,179.91374134976803,101.72596867334295,6127.6,0.169183349609375,0.0446142578125,0.124276123046875,0.045498046875,0.0261669921875,9.8876953125e-05,0.00920166015625,0.009144287109375,0.00270751953125,0.000128173828125,0.001468505859375,0.370596923828125,0.07543701171875,0.0596728515625,1.8310546875e-05,7.32421875e-06,0.00383544921875,0.000194091796875,0.000172119140625,0.000189208984375,1.220703125e-06,0.0,0.0,0.003658447265625,0.0,0.00074951171875,0.0,0.04210205078125,0.002884521484375,0.0,0.0,0.0,0.9136569105143686,1.6446670717569882
310,313,6.12,5.42,4.54,81.49504391666666,40.956129842808934,137.098638125,66.74961458808868,63.015067499999994,40.908828340134434,667.6739084695695,13.113438253003583,0.249540585509477,0.037168110416296314,0.9140245902959727,122.38067047984755,64.88322770817821,8.740957347708642,0.11898791666666662,118.5302490321008,53.624915443546115,1216.34,85.75157059577771,249.06343869381857,28.28400564032912,174.19762490184613,1272.54,51.03359625,77.08089541666666,3.871051651920636,5.011888178979587,0.02906103485317693,0.014063986845667328,184.4032729355341,104.33569349313304,3505.26,0.1890185546875,0.030767822265625,0.015740966796875,0.000565185546875,0.0,0.018162841796875,0.004522705078125,0.000885009765625,0.005360107421875,0.001007080078125,0.310494384765625,0.099434814453125,0.0089111328125,6.2255859375e-05,0.001575927734375,0.0021044921875,4.0283203125e-05,0.02455322265625,0.00166015625,0.0029931640625,0.000107421875,0.000240478515625,9.765625e-06,0.089678955078125,0.00101318359375,0.122752685546875,0.00261474609375,0.000731201171875,0.0,0.005826416015625,0.0284765625,0.001400146484375,0.5303498023693488,-1.6807641656094854
311,314,4.0,3.26,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,315,6.86,6.16,6.5,56.235479375,29.154027320227407,137.071979625,67.82700138152282,94.006584375,55.3488411941828,1043.9824695345935,19.105923176688187,0.18460401455356468,0.036227446621396535,0.8607719588597874,123.5079897097475,64.08928710312568,9.174285445641388,0.21664741666666665,117.32811365383688,51.64631175251526,1987.42,58.70094651411627,287.7683446205813,19.88310835940765,196.52031618445912,2919.32,46.53002641666667,81.69517075,3.4220918882440894,3.8461016252791103,0.029778950303257178,0.013284465760830278,179.8102038843621,101.60619539099861,5696.44,0.1800048828125,0.049454345703125,0.117744140625,0.06033203125,0.02910888671875,0.00038818359375,0.0098486328125,0.002412109375,0.0013671875,2.9296875e-05,0.0005712890625,0.33994140625,0.080069580078125,0.054248046875,2.3193359375e-05,0.0,0.000286865234375,0.00023681640625,0.0,0.0001513671875,0.0,0.0,0.0,0.0036669921875,1.220703125e-06,0.002696533203125,0.0,0.031851806640625,0.012320556640625,0.0,0.0,0.0,0.9085731639125804,1.600562359391346
313,316,2.86,4.1,4.0,80.88905666666666,38.25670116981388,138.52328141666666,67.09325223728997,59.89715279166667,40.50791694479002,715.0784888444457,13.864941614384117,0.23979744058299676,0.0356378860157352,0.909020827131438,124.52819483966901,65.76756864559255,8.83989166755148,0.12919779166666662,121.58661930171294,53.95221159714606,1269.54,84.51752973986346,272.96120705273574,28.557415750387815,205.07337960479367,1372.46,52.10504458333333,78.73473591666666,3.855792392011407,5.010161037348508,0.02950073461992774,0.014074796078110957,184.022210564676,104.40085769023071,3761.98,0.178345947265625,0.0287353515625,0.03087158203125,0.000513916015625,0.0,0.005614013671875,0.00446044921875,0.000885009765625,0.004716796875,0.001048583984375,0.312039794921875,0.100126953125,0.014703369140625,6.2255859375e-05,0.00168212890625,0.00123291015625,0.0001904296875,0.022425537109375,0.000867919921875,0.00411376953125,0.002215576171875,0.00098388671875,0.000333251953125,0.103544921875,0.00105224609375,0.110623779296875,0.00188232421875,0.000731201171875,0.0,0.007640380859375,0.03148193359375,0.00133056640625,0.5337130140892501,-1.6515861799327738
314,317,2.26,4.62,4.44,78.51351704166666,40.695072248106534,139.70674516666665,66.35578768145834,63.390799083333334,41.751992507136826,710.1707692932079,13.867938302502301,0.23477051001445384,0.03725344554892732,0.9058363463067276,124.73690447542354,64.6774568479234,8.848991879921616,0.1271940833333333,122.56053035839676,53.44505875548738,1292.5,80.59468771926011,255.18003541286566,27.324381763048276,186.23732897734703,1379.98,51.29566358333334,75.81728541666666,4.0311353585934135,5.0242156180147886,0.029665559559326343,0.014369320183934527,182.64153532641186,103.90532259028998,3736.54,0.17790771484375,0.03479736328125,0.0343994140625,6.103515625e-06,0.0,0.014515380859375,0.002882080078125,0.0,0.00694580078125,0.0008740234375,0.332705078125,0.093741455078125,0.012125244140625,0.00018798828125,0.00119873046875,0.001103515625,0.0001953125,0.01567626953125,0.001240234375,0.001834716796875,0.000548095703125,0.002568359375,0.000303955078125,0.086392822265625,0.001219482421875,0.106224365234375,0.00095703125,0.0,0.0,0.01740234375,0.025125732421875,0.0007958984375,0.5560978433456283,-1.4573836491930836
315,318,3.66,3.74,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,319,2.4,4.96,4.52,81.860724375,40.581286773938494,137.01826983333333,65.76550451584014,61.852186208333336,40.057430480686456,665.2562153210431,13.325830665384569,0.24306848693861785,0.0379528855188803,0.9088685236427113,122.21363927544236,64.14459875695101,8.763134487256531,0.12263216666666663,118.71494128146409,52.7194916410742,1230.62,86.86320672809306,264.49234865338974,30.260731374971407,223.0020556518356,1315.74,52.00333558333334,74.26813491666667,4.126287994150795,5.259573791567671,0.02890921668272395,0.01393385823919279,183.47002485289897,104.30519394115157,3487.88,0.17570068359375,0.027781982421875,0.02238525390625,0.00055908203125,0.0,0.017825927734375,0.004212646484375,0.000885009765625,0.006029052734375,0.000653076171875,0.341539306640625,0.097564697265625,0.01352294921875,6.2255859375e-05,0.001378173828125,0.001741943359375,4.638671875e-05,0.019871826171875,0.00113037109375,0.0018310546875,0.000499267578125,0.000338134765625,0.000308837890625,0.0962109375,0.001180419921875,0.1168505859375,0.002364501953125,0.000731201171875,0.0,0.000823974609375,0.03091552734375,0.001212158203125,0.538981004626616,-1.6058830350683702
317,320,5.26,5.24,5.04,55.06174108333334,28.381660726659604,132.31329491666668,65.40382189798373,94.18711433333334,54.01820739094949,1100.5058263178855,20.094903627663875,0.16118891986753567,0.0321954474549853,0.8437680094596759,119.13068993265668,61.899649558624176,9.318357371148371,0.22873458333333332,118.38936050815734,52.68655358135632,2077.78,58.3864162134694,273.9540728096836,19.50020092335955,177.32625967662932,3099.9,48.81370891666666,75.75397724999999,3.43396022412937,3.9965382871001913,0.029944900626686453,0.013563676990554229,180.0529859575445,101.632458058866,6043.08,0.152216796875,0.044642333984375,0.120587158203125,0.059300537109375,0.023804931640625,0.00042236328125,0.012078857421875,0.00763427734375,0.002786865234375,0.000142822265625,0.000574951171875,0.3691552734375,0.0924462890625,0.0414404296875,2.3193359375e-05,4.8828125e-06,0.00383544921875,0.000416259765625,0.00018310546875,4.150390625e-05,6.103515625e-05,0.000118408203125,1.220703125e-06,0.0,1.220703125e-06,0.003446044921875,0.0,0.037454833984375,0.01038330078125,0.0,0.0,0.0,0.9167736485297755,1.671706742388925
318,321,3.78,5.0,5.22,76.68827695833333,40.61746016963999,136.45823583333333,66.9985765643037,65.39489808333333,42.57926784731035,694.8059809990044,13.615827334471616,0.23667439908257193,0.03365337067934286,0.9054294888905418,121.19195806028634,64.66565026519378,8.832860190479952,0.12514316666666664,119.69810029100029,53.43695156694219,1264.94,81.9859391190447,267.3101870544429,26.81449349165244,211.54589811786485,1335.5,52.68983533333333,76.63191450000001,4.129293256990237,5.372355702918591,0.02942627204726511,0.014456349921716141,183.9310644459796,104.18614347597726,3692.02,0.18249755859375,0.023809814453125,0.03578857421875,0.00055908203125,0.0,0.02220947265625,0.0016015625,0.000885009765625,0.0059912109375,0.000614013671875,0.318363037109375,0.092222900390625,0.013427734375,0.000167236328125,0.002496337890625,0.001763916015625,0.000198974609375,0.019720458984375,0.00081787109375,0.002724609375,0.002613525390625,0.002928466796875,0.000333251953125,0.0991845703125,0.001319580078125,0.086837158203125,0.00182861328125,0.000731201171875,0.0,0.01472900390625,0.025635986328125,0.0005712890625,0.5496013430986274,-1.5137448916429952
319,322,3.16,3.76,3.52,76.8034785,39.118881752562395,135.04924183333333,66.1332671485804,65.10883633333333,43.490001790877734,715.9814387839542,14.076222340439692,0.22810641148856134,0.033410651876758124,0.9014992563607751,120.41901908377213,64.30684800722877,8.899205201706826,0.13149929166666663,119.4732813898747,53.14358057380422,1287.84,85.52610031924276,269.64315705138813,27.466580842209076,207.73831567277358,1423.28,54.19899508333333,74.12162125,4.150579695390218,5.329568439701571,0.029269704841031873,0.014339743058677563,183.32103931077484,104.08346083020442,3730.24,0.1476708984375,0.024404296875,0.03265380859375,0.000565185546875,0.0,0.01861572265625,0.00439697265625,0.000885009765625,0.00664794921875,0.0007080078125,0.351810302734375,0.093095703125,0.01118896484375,0.0002294921875,0.002373046875,0.001590576171875,5.2490234375e-05,0.0234716796875,0.000897216796875,0.00458984375,0.0025390625,0.002374267578125,0.000255126953125,0.088414306640625,0.001334228515625,0.0950244140625,0.001884765625,0.000731201171875,0.0,0.015567626953125,0.030372314453125,0.001651611328125,0.5226877779944923,-1.7472370659449807
320,323,4.66,3.88,4.4,52.86864166666666,26.95704940394361,134.83360895833334,65.56238975913381,95.20109791666665,53.7313438777181,1199.2525274382826,21.19079834933102,0.15958794679969016,0.03235683342398717,0.8327579673227811,121.27815510162777,62.24192219481195,9.348206269465514,0.2367437083333333,122.74647794462527,53.13746094190704,2123.02,56.30062883723518,278.70541516456234,18.875260825410678,177.37102678694697,3327.82,49.40338375,77.28119091666666,3.4401012545464895,3.9981199814010036,0.030523337648944708,0.013537750381525403,180.60400002148634,101.74145503448386,6044.6,0.153388671875,0.050059814453125,0.121661376953125,0.0536767578125,0.02175537109375,0.000611572265625,0.01175048828125,0.007138671875,0.003028564453125,0.0001416015625,0.001363525390625,0.38607177734375,0.094658203125,0.04332275390625,1.8310546875e-05,7.32421875e-06,0.00383544921875,0.001168212890625,0.000172119140625,0.000189208984375,1.220703125e-06,0.0,0.0,0.0036669921875,1.220703125e-06,0.0,1.220703125e-06,0.017532958984375,0.008546142578125,0.0,0.0,0.0,0.9135611305755815,1.6438361202990384
321,324,3.1,4.6,3.5,80.04106025,39.05158006430776,138.38162229166667,66.86757543418133,62.621359375000004,41.601401722566955,731.1837628977654,14.15106674056378,0.2328612135285126,0.037190120332536415,0.9030450255438781,123.91649120009981,65.53244585993824,8.864002964414693,0.1331565833333333,120.42497310689187,54.33585032636384,1299.34,84.61439443231542,269.5911574976779,29.679725727768613,232.4713242867174,1462.3,52.67824208333334,76.50742375,3.849451725725324,5.090136520828075,0.029345296395186602,0.013890277153262343,183.4365714676246,104.3198358320735,3709.02,0.170321044921875,0.028074951171875,0.028477783203125,0.000565185546875,0.0,0.01936279296875,0.005546875,0.000885009765625,0.007579345703125,0.000794677734375,0.32485595703125,0.107432861328125,0.00947998046875,0.000113525390625,0.001220703125,0.001231689453125,5.7373046875e-05,0.020357666015625,0.001502685546875,0.003812255859375,0.0005908203125,0.002119140625,9.1552734375e-05,0.090921630859375,0.00105712890625,0.114110107421875,0.001024169921875,0.0,0.0,0.010914306640625,0.028740234375,0.001221923828125,0.5420441507502156,-1.579308307943346
322,325,4.1,3.74,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,326,2.52,4.5,3.54,78.62968158333334,41.19001218753347,139.05358183333334,66.1469041183361,65.00724691666666,41.12329716783386,641.780245583749,12.744364705302546,0.2557676971537843,0.041081586005657436,0.912027918448513,123.08831352195784,63.87823358997385,8.68076142459207,0.1146315833333333,120.27427385459741,53.30904889660071,1181.56,86.09072087137889,268.93693723988736,31.200605820999304,226.94304560715327,1207.86,51.13627675,73.54850141666667,4.102635177472864,5.338341155668019,0.0291714380054817,0.014251141419711566,183.79662076815603,104.14273916560444,3332.22,0.203721923828125,0.03292236328125,0.020506591796875,0.00055908203125,0.0,0.0230029296875,0.001611328125,0.000885009765625,0.0053564453125,0.00074951171875,0.314324951171875,0.088355712890625,0.014891357421875,0.00013671875,0.002227783203125,0.001038818359375,0.000164794921875,0.01735107421875,0.001312255859375,0.002200927734375,0.00071533203125,0.002698974609375,0.00030517578125,0.08726806640625,0.0013427734375,0.114246826171875,0.00232177734375,0.000731201171875,0.0,0.01007568359375,0.02244384765625,0.000977783203125,0.542384574830229,-1.5763549140574185
324,327,3.68,3.18,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,328,4.78,1.62,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,329,5.12,4.5,4.72,54.702039166666665,27.413350214949606,139.37694666666667,66.67367399566412,95.36016745833332,55.23962061039548,1104.845234339605,20.339259406040323,0.1793584745294314,0.04318106142353142,0.8479346472113979,125.40592101836265,63.51845904673407,9.212541850392382,0.2369714583333333,119.03359852917471,52.03274147918888,2094.28,58.064979437098735,321.95491700493307,20.613425454487643,221.42596520031813,3193.36,47.55205825,80.40702225,3.3879153593790163,3.8674215869634914,0.02958616509129364,0.012715434818344423,179.71338637717906,101.68346039776281,6118.38,0.17750244140625,0.031439208984375,0.11677001953125,0.043236083984375,0.024288330078125,0.0005517578125,0.010264892578125,0.00375244140625,0.001746826171875,0.000130615234375,0.00072998046875,0.372974853515625,0.093084716796875,0.054727783203125,1.708984375e-05,0.0,0.00029052734375,0.00134033203125,0.0001806640625,0.000155029296875,6.103515625e-05,0.000118408203125,1.220703125e-06,8.544921875e-06,1.220703125e-06,0.0,1.220703125e-06,0.03931884765625,0.009501953125,0.0,0.0,0.0,0.9112940365433555,1.6241676478063254
327,330,5.98,4.94,4.78,55.26065920833334,28.1769809934,133.98302900000002,67.87253418618167,98.16313945833333,55.48097529022211,1079.8702226443952,19.894897108373623,0.16732133782075667,0.03400758762407375,0.8563628105892938,119.89309019387119,63.73568118944618,9.291697079022315,0.2287908333333333,117.56270228209728,52.51703215707326,2076.26,59.49303840334446,281.94904619357465,20.41775951740454,186.48766767952594,3035.94,47.90697033333333,80.53665483333333,3.397030871886307,3.7551403430059564,0.02955941122411732,0.01310950586770454,179.4583316105736,102.08266469540143,6080.84,0.1668017578125,0.04478271484375,0.1149169921875,0.04654052734375,0.023968505859375,0.000648193359375,0.010135498046875,0.0096142578125,0.0025439453125,1.3427734375e-05,0.00073486328125,0.397845458984375,0.0834326171875,0.04611572265625,0.0,4.8828125e-06,0.003551025390625,0.00120849609375,1.3427734375e-05,0.00019287109375,6.103515625e-05,0.000118408203125,1.220703125e-06,0.0,0.0,0.003446044921875,0.0,0.0337939453125,0.00298583984375,0.0,0.0,0.0,0.9156828353996105,1.6622432495913742
328,331,1.44,1.56,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
