participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC,window_id,window_start,window_end
224,12.476653506968699,"[0.4436698356346302, 0.4913369701409953]",[0.0001 0.0001],[-150.010001  -149.9499975 -149.9649985 -149.94     ],28.953307013937398,29.347756168609838,29,29,38
225,11.856145124686085,"[0.15986257126280945, 0.6914927914987568]",[0.00464803 0.9999    ],[-149.9849985  100.          49.9949995   49.9999995],27.71229024937217,28.10673940404461,29,29,38
226,12.47665364512976,"[1.3368226330656763, 0.12617426796388634]",[0.0001 0.0001],[100.         99.875      99.984999   99.9599975],28.95330729025952,29.34775644493196,29,29,38
227,9.012112944944104,"[0.1985535500623632, 0.5998888725877597]",[0.01920313 0.49318289],[-100.         -100.          -13.18868057  -15.0305179 ],22.024225889888207,22.418675044560647,29,29,38
228,12.476688663046385,"[0.44282065746451865, 0.33939117642230054]",[0.0001 0.0001],[-1149.7699895 -1149.7499875 -1149.7649885 -1149.759988 ],28.95337732609277,29.34782648076521,29,29,38
229,10.175192670464765,"[4.391097225128624, 0.7549933237460306]",[4.39109723 0.75499332],[  60.00290673 -846.74308051   12.25033331   50.        ],24.35038534092953,24.74483449560197,29,29,38
230,12.476653370736875,"[0.4787519533684965, 0.30446293621383663]",[0.0001 0.0001],[-1.00020001e-06 -9.49874968e-02  0.00000000e+00  1.00004999e-02],28.95330674147375,29.34775589614619,29,29,38
231,12.47553321343995,"[0.48568206804527025, 0.19543260137165955]",[5.83114336e-01 1.00000000e-04],[ 99.9400025  100.          99.99249925  99.9899995 ],28.9510664268799,29.34551558155234,29,29,38
232,8.958797346140274,"[1.4275634143806482, 0.2215055443643429]",[1.42756341 0.22150554],[ -19.42761274 -176.88194296  100.           80.30268009],21.91759469228055,22.31204384695299,29,29,38
233,9.33428238490022,"[0.40822810624615735, 0.7854360354680956]",[0.0187583 0.9999   ],[ -149.9749985 -1149.8749875    49.9949995    49.9999995],22.66856476980044,23.06301392447288,29,29,38
234,12.168689224138081,"[0.14716544754051927, 0.3165795049654394]",[1.81431409e+00 1.00000000e-04],[ 0.010001  -0.104999   0.0050005 -0.0100025],28.337378448276162,28.731827602948602,29,29,38
235,12.476693468462862,"[0.13387814573114024, 0.32513974429293735]",[0.0001 0.0001],[-1149.6849975 -1149.7499875 -1149.7649885 -1149.879988 ],28.953386936925725,29.347836091598165,29,29,38
236,12.476650760758096,"[1.6679111059113836, 0.24369614523485444]",[0.0001 0.0001],[-0.014999   0.020001   0.01       0.0050005],28.95330152151619,29.34775067618863,29,29,38
237,12.476651036220778,"[0.3699526562619333, 0.9403025802451752]",[0.0001 0.0001],[ -99.979998  -100.065      -99.974999   -99.9699985],28.953302072441556,29.347751227113996,29,29,38
238,12.476658176029368,"[0.22583999013778888, 0.7227045249340412]",[0.0001 0.0001],[49.9150085 50.        50.        49.975    ],28.953316352058735,29.347765506731175,29,29,38
239,9.715663055054009,"[0.11557189918332146, 0.5249623404276389]",[0.01181043 0.9999    ],[ 1.00000000e+02 -1.14987499e+03  1.00010000e-02 -1.99974997e+02],23.431326110108017,23.825775264780457,29,29,38
240,10.587705582939039,"[0.29319699354784656, 0.035603549735630576]",[4.19521511e+00 1.00000000e-04],[99.9649965 99.8749875 99.984999  99.985    ],25.175411165878078,25.569860320550518,29,29,38
241,12.340692856637663,"[0.37935008987749225, 0.5500882180069171]",[0.00199299 0.9999    ],[-1.49984998e+02  9.99999990e+01  4.99999990e-03 -1.99974998e+02],28.681385713275326,29.075834867947766,29,29,38
242,12.476663669456975,"[0.11015866379140798, 0.47356905432882557]",[0.0001 0.0001],[-199.969997  -200.0349875 -199.959998  -199.975    ],28.95332733891395,29.34777649358639,29,29,38
243,12.476654056953027,"[0.08425217449108299, 0.259583281201715]",[0.0001 0.0001],[49.945006  50.0050005 50.        50.       ],28.953308113906054,29.347757268578494,29,29,38
244,12.47668138155168,"[2.169886782334552, 0.021509133266156336]",[0.0001 0.0001],[ 99.9749975  99.8750375 100.         99.9899995],28.95336276310336,29.3478119177758,29,29,38
245,12.261637442986874,"[1.1185072807406782, 0.051640629773702686]",[3.89255751e+00 1.00000000e-04],[100.        100.         99.989999   99.9899995],28.52327488597375,28.91772404064619,29,29,38
246,12.476650898225241,"[2.006533139246208, 0.6487591816094922]",[0.0001 0.0001],[49.9900005 49.884988  49.99      50.       ],28.953301796450482,29.347750951122922,29,29,38
248,12.476649936833823,"[0.8928255678884969, 0.011376794140423982]",[0.0001 0.0001],[ 99.97      100.        100.         99.9949995],28.953299873667646,29.347749028340086,29,29,38
249,12.476652134083452,"[0.39250409939502445, 0.7411430489074105]",[0.0001 0.0001],[-0.015002   0.020001   0.         0.0100005],28.953304268166903,29.347753422839343,29,29,38
250,12.335461619257694,"[1.5872375346136665, 0.09584715670059221]",[0.00302449 0.9999    ],[-9.99849985e+01  1.00000000e+02  5.00050000e-03  5.00000000e+01],28.67092323851539,29.06537239318783,29,29,38
251,8.030084094267563,"[3.546238127516437, 0.027028877744741373]",[3.54623813 0.02702888],[50.         53.94573636 50.         43.24277806],20.060168188535126,20.454617343207566,29,29,38
252,10.462874742916545,"[1.5588139166270398, 0.5834905272235005]",[1.55881392 0.58349053],[ -16.69810744 -629.36317153   29.49947977   -2.08332592],24.92574948583309,25.32019864050553,29,29,38
253,11.61812590164348,"[0.04961569022905831, 0.6105016871269998]",[0.00158918 0.90973902],[-128.93537169   -5.08651979 -200.         -200.        ],27.23625180328696,27.6307009579594,29,29,38
254,1.3862943611198906,"[4.540993892513154, 0.3011326930725655]",[4.54099389 0.30113269],[ 0.          0.         23.93219318  0.        ],6.772588722239782,7.16703787691222,29,29,38
255,12.476653644247465,"[0.8889024493031265, 0.21816842094630093]",[0.0001 0.0001],[ 99.954998 100.       100.        99.945002],28.95330728849493,29.34775644316737,29,29,38
256,12.476660648319882,"[1.5099890670598344, 0.8089791359484836]",[0.0001 0.0001],[99.9399965 99.8750125 99.9949995 99.9949995],28.953321296639764,29.347770451312204,29,29,38
257,11.734804824642524,"[0.3572837214607331, 0.47067778047495945]",[0.00660686 0.9999    ],[9.99800000e+01 1.00000000e+02 5.00100010e-03 5.00000005e+01],27.469609649285047,27.864058803957487,29,29,38
258,12.476689487075213,"[0.000692972387458104, 0.0625627054515742]",[0.0001 0.0001],[-1149.7699895 -1149.7499875 -1149.764988  -1149.759988 ],28.953378974150425,29.347828128822865,29,29,38
259,7.742402032972942,"[0.5775516416239592, 0.6877498678158703]",[0.57332771 0.68394446],[ 100.         -754.93058575   20.79733152   50.15768377],19.484804065945884,19.879253220618324,29,29,38
260,8.030084094267563,"[4.8134031417298155, 0.031913881969592425]",[4.81340314 0.03191388],[45.16199138 54.63593453 48.4043054  50.        ],20.060168188535126,20.454617343207566,29,29,38
261,12.234968986879748,"[1.056993728465348, 0.2393582238943135]",[1.78169883e+00 1.00000000e-04],[-0.014999  -0.104999   0.0049995  0.0050005],28.469937973759496,28.864387128431936,29,29,38
262,11.61360303272367,"[4.802439692918879, 0.7518482734482028]",[4.80243969 0.75184827],[  50.           50.            3.07896372 -137.96207086],27.22720606544734,27.62165522011978,29,29,38
263,4.564348191469593,"[0.7517962827640519, 0.44906526588253154]",[0.75179628 0.44906527],[ -17.35979138 -488.87833106   27.54673621   50.        ],13.128696382939186,13.523145537611626,29,29,38
264,11.60292854410432,"[0.039488905050255436, 0.8946599455154838]",[3.7445838e+00 1.0000000e-04],[ 99.98      100.         99.9849995 100.       ],27.20585708820864,27.60030624288108,29,29,38
265,10.807203327028223,"[0.3638002572264718, 0.6656286397896573]",[4.44234363e+00 1.00000000e-04],[100.         99.8749875  99.9849995  99.9899995],25.614406654056445,26.008855808728885,29,29,38
266,12.390045865139534,"[0.9498667002967303, 0.6190871424449]",[0.00140457 0.9999    ],[-149.9749995   99.979998    49.995       49.9999985],28.780091730279068,29.174540884951508,29,29,38
267,12.476700740148285,"[0.8770821563594734, 0.7537248935511186]",[0.0001 0.0001],[100.         99.8750375 100.        100.       ],28.95340148029657,29.34785063496901,29,29,38
268,12.38455604194292,"[1.3138741024134322, 0.13822311054429567]",[0.00173596 0.9999    ],[9.99949995e+01 1.00000000e+02 5.00050000e-03 4.99750000e+01],28.76911208388584,29.16356123855828,29,29,38
269,12.091417768484266,"[2.396977959845848, 0.009020222085177158]",[3.20540603e+00 1.00000000e-04],[ 99.98       99.8749875 100.         99.9899995],28.182835536968533,28.577284691640973,29,29,38
270,7.696057444573296,"[3.5617782798920623, 0.01866902439366599]",[0.03823912 0.88476557],[   94.23827907 -1005.95799274    50.          -171.19139535],19.39211488914659,19.78656404381903,29,29,38
271,12.476651172918338,"[0.0599824037833281, 0.45685986841965626]",[0.0001 0.0001],[ 99.9400025 100.         99.9849995  99.9949995],28.953302345836676,29.347751500509116,29,29,38
272,12.476681660125323,"[2.2341847914173103, 0.9357128981183933]",[0.0001 0.0001],[ 99.97       99.8750375 100.        100.       ],28.953363320250645,29.347812474923085,29,29,38
273,11.328995142157073,"[0.17444740719207, 0.5414053575116408]",[0.0029071  0.58922266],[  15.28623969 -636.52833744   70.5388665    -9.08620291],26.657990284314145,27.052439438986585,29,29,38
274,12.476649250094992,"[0.01484325715636197, 0.8340338529995496]",[0.0001 0.0001],[49.9900005 50.0100005 49.995     50.       ],28.953298500189984,29.347747654862424,29,29,38
275,12.248822117513747,"[1.5800543937915117, 0.06463075208555324]",[0.00469602 0.72744415],[ 60.34616877 100.          27.25558445  51.01236355],28.497644235027494,28.892093389699934,29,29,38
276,12.476652270868488,"[0.3879230175618377, 0.7265532801572622]",[0.0001 0.0001],[100.        100.         99.989999   99.9700045],28.953304541736976,29.347753696409416,29,29,38
277,11.41423771294736,"[0.2851394416507999, 0.9744896551560475]",[0.01019073 0.9999    ],[-1.49974998e+02  1.00000000e+02  5.00100010e-03  5.00000000e+01],26.82847542589472,27.22292458056716,29,29,38
278,12.308539193750496,"[0.008448781795760193, 0.7838171397098325]",[0.00318375 0.9999    ],[-1.49975000e+02  1.00000000e+02  5.00100010e-03  5.00000005e+01],28.617078387500992,29.011527542173432,29,29,38
279,10.175192670464765,"[3.9647191077163035, 0.6951783246302619]",[3.96471911 0.69517832],[ -73.79458366  100.           30.48216654 -123.3629122 ],24.35038534092953,24.74483449560197,29,29,38
280,12.476662158987969,"[0.21713168076282596, 0.7795411083500461]",[0.0001 0.0001],[100.         99.8750125 100.         99.980001 ],28.953324317975937,29.347773472648377,29,29,38
281,12.476653507235673,"[1.0488928882140716, 0.009431855706633957]",[0.0001 0.0001],[50.0050005 50.0050005 49.9949995 49.975005 ],28.953307014471346,29.347756169143786,29,29,38
282,10.175192670464765,"[4.345921091097376, 0.6839790184610535]",[4.34592109 0.68397902],[-218.39790285   20.99475712   26.41098137   30.02614911],24.35038534092953,24.74483449560197,29,29,38
283,12.476662708128304,"[0.09952641527333322, 0.03434634155357888]",[0.0001 0.0001],[ 99.9050145 100.        100.         99.985    ],28.953325416256607,29.347774570929047,29,29,38
284,8.671115273688493,"[2.9104215858392766, 0.055942152263125405]",[2.91042159 0.05594215],[ 36.95331709 -14.48996288  47.35936816  36.79684081],21.342230547376985,21.736679702049425,29,29,38
285,5.2574953720277815,"[1.2896854466272616, 0.23537230778136226]",[1.28968545 0.23537231],[  50.         -207.28372712   38.23138411   -8.84307945],14.514990744055563,14.909439898728003,29,29,38
286,9.651944526700218,"[3.2088627839060906, 0.19523791309659969]",[3.20886278 0.19523791],[ 60.95241538 100.          80.47620769  27.25040529],23.303889053400436,23.698338208072876,29,29,38
287,8.265650165580329,"[2.464359823556439, 0.00852274741002652]",[4.7646565  0.01966162],[47.0507562  50.         48.07211538 45.08459366],20.531300331160658,20.925749485833098,29,29,38
288,7.049254841255836,"[1.263102566885254, 0.45646045723259304]",[1.26310257 0.45646046],[ 50.          91.97096383  27.17697664 -64.11511681],18.098509682511672,18.492958837184112,29,29,38
289,8.934582975019035,"[4.239118288811518, 0.0013793256425917281]",[4.52855493e+00 1.00000000e-04],[100.         99.8749875  99.984999   99.964997 ],21.86916595003807,22.26361510471051,29,29,38
290,12.420074471070212,"[0.3562470878723255, 0.2977395854677506]",[2.84170551e-04 9.99900000e-01],[-2.49964998e+02 -1.14987499e+03  4.99999990e-03  4.99999995e+01],28.840148942140424,29.234598096812864,29,29,38
291,1.3862943611198906,"[4.700306179905331, 0.144847051022832]",[4.70030618 0.14484705],[ 0.          0.         19.34723366  0.        ],6.772588722239782,7.16703787691222,29,29,38
292,12.366115266385593,"[3.0481737431096962, 0.9788698084918909]",[1.47036053e+00 1.00000000e-04],[99.979998  99.875     99.9849995 99.9949995],28.732230532771187,29.126679687443627,29,29,38
293,12.21186463221374,"[0.5549367091835489, 0.021350228137005295]",[2.92805032e+00 1.00000000e-04],[49.9800005 50.0100005 50.        49.975    ],28.42372926442748,28.81817841909992,29,29,38
294,11.218988316790478,"[0.31567317085800484, 0.1460217317736139]",[3.86942842e+00 1.00000000e-04],[49.9849985  49.884988   49.99000125 50.        ],26.437976633580956,26.832425788253396,29,29,38
295,12.4767178970069,"[0.23023631188631608, 0.32962885122847607]",[0.0001 0.0001],[100.         99.8750625 100.        100.       ],28.9534357940138,29.34788494868624,29,29,38
296,12.419353703211408,"[0.7135807948081215, 0.9951850148438557]",[0.00107314 0.9999    ],[-249.965       99.9999995   49.995       50.       ],28.838707406422817,29.233156561095257,29,29,38
297,9.769727562356602,"[2.7094534855179844, 0.6330977805230728]",[2.70945349 0.63309778],[ -96.66019872   50.           36.82227306 -108.27444763],23.539455124713204,23.933904279385644,29,29,38
298,12.476663944299995,"[0.14155125219726888, 0.9611444394600653]",[0.0001 0.0001],[ 99.965  99.875 100.    100.   ],28.95332788859999,29.34777704327243,29,29,38
299,11.639573020891591,"[0.05730540981319233, 0.9292155955146154]",[0.02744375 0.9517155 ],[25.         25.         49.99182901 49.99986412],27.279146041783182,27.673595196455622,29,29,38
300,12.34719419291553,"[0.07937692392425327, 0.7638609193909655]",[4.418274e-04 9.999000e-01],[-2.49989996e+02  9.99999875e+01  5.00100010e-03  5.00050005e+01],28.69438838583106,29.0888375405035,29,29,38
301,9.076580381796656,"[4.874937612128102, 0.7696845485331002]",[4.87493761 0.76968455],[  63.93509576   88.48422793    9.47436841 -142.42113963],22.153160763593313,22.547609918265753,29,29,38
302,9.076580381796656,"[2.4966296158272043, 0.8001671170432585]",[2.49662962 0.80016712],[-62.03008426  50.           9.99164365  50.        ],22.153160763593313,22.547609918265753,29,29,38
303,11.869285355833831,"[0.1442800861254833, 0.9428762560066317]",[0.00281953 0.9999    ],[9.99699970e+01 1.00000000e+02 4.99799950e-03 4.99749975e+01],27.738570711667663,28.133019866340103,29,29,38
304,12.476653781825267,"[0.43481641862245013, 0.4486697763282169]",[0.0001 0.0001],[-199.959999  -199.939997  -199.9749975 -199.95     ],28.953307563650533,29.347756718322973,29,29,38
305,12.105580487912404,"[0.9220172835908604, 0.12296149156657664]",[2.56828745e+00 1.00000000e-04],[-150.010001 -149.925    -149.979998 -149.94    ],28.211160975824807,28.605610130497247,29,29,38
306,12.284060387403374,"[0.4670440105480995, 0.23421489929106448]",[1.72946466e+00 1.00000000e-04],[99.9749975 99.875     99.984999  99.9899995],28.568120774806747,28.962569929479187,29,29,38
307,12.476651859070849,"[0.7049281189886831, 0.024346573717904094]",[0.0001 0.0001],[100.       100.        99.984999  99.980001],28.953303718141697,29.347752872814137,29,29,38
308,12.476721328968091,"[0.7191342110168644, 0.7262485131204762]",[0.0001 0.0001],[100.         99.8750625 100.        100.       ],28.953442657936183,29.347891812608623,29,29,38
309,12.428119861971792,"[0.08806163011368645, 0.2506734148747084]",[1.33479799e+00 1.00000000e-04],[100.         99.875      99.9849995  99.9599975],28.856239723943585,29.250688878616025,29,29,38
310,12.476690173755584,"[0.1981552699049883, 0.21440203291098228]",[0.0001 0.0001],[-1149.7699895 -1149.7499875 -1149.7649885 -1149.759988 ],28.953380347511168,29.347829502183608,29,29,38
311,6.965488583423679,"[1.446378555150284, 0.031976352335943606]",[3.48050392e+00 1.00000000e-04],[-200.        -200.        -199.954998  -199.8500225],17.930977166847356,18.325426321519796,29,29,38
312,6.643789733148639,"[0.037437794239774544, 0.6946858631807173]",[0.53948197 0.72556326],[-117.66897965 -806.95408186   17.48761279   63.72183673],17.287579466297277,17.682028620969717,29,29,38
313,4.564396289915788,"[0.2508698092686678, 0.0846164109794039]",[5.00000000e+00 1.04074709e-03],[99.63573502 98.69905364 99.74008141 99.84404886],13.128792579831575,13.523241734504015,29,29,38
314,10.175192670464765,"[4.341569151347801, 0.1424670302030159]",[4.34156915 0.14246703],[100.         -78.08380025  92.87664799  34.2659204 ],24.35038534092953,24.74483449560197,29,29,38
315,12.46556925289532,"[0.12303994941878747, 0.5739201006820294]",[1.36384573e-04 9.99900000e-01],[-2.49965000e+02 -1.14987499e+03  5.00050000e-03  5.00000000e+01],28.93113850579064,29.32558766046308,29,29,38
316,12.476651859463278,"[0.33499775889781774, 0.2971726444063737]",[0.0001 0.0001],[ 99.9400025 100.         99.9849995  99.9949995],28.953303718926556,29.347752873598996,29,29,38
317,6.643789733147672,"[1.3599216771338973, 0.6017497694100079]",[1.35992168 0.60174977],[-28.28011779  96.84181127  50.          50.        ],17.287579466295345,17.682028620967785,29,29,38
318,12.373677489636735,"[2.041938254348084, 0.01607646600405822]",[2.47173972e+00 1.00000000e-04],[49.9750005 50.0100005 49.9899995 50.       ],28.74735497927347,29.14180413394591,29,29,38
319,10.462874742916545,"[1.242265923602046, 0.6600637401882807]",[1.24226592 0.66006374],[ -97.18264337 -725.07968774  100.           66.99681249],24.92574948583309,25.32019864050553,29,29,38
320,9.490687259096791,"[1.811727805314577, 0.06520273585084557]",[4.34517638e+00 1.00000000e-04],[99.98      99.8749875 99.9849995 99.9899995],22.981374518193583,23.375823672866023,29,29,38
321,12.19483235414703,"[0.7176992395581226, 0.3044728986115728]",[6.53593712e-04 9.99900000e-01],[-199.979998     99.9999875   -24.99499925    0.        ],28.38966470829406,28.7841138629665,29,29,38
322,10.71084672704306,"[0.2996669796125288, 0.9378441685496588]",[4.64398563e+00 1.00000000e-04],[50.        49.8899875 49.995     50.       ],25.42169345408612,25.81614260875856,29,29,38
323,10.755780578891338,"[1.0903802971932008, 0.22466244260328305]",[0.0163829 0.9999   ],[ 9.99949995e+01 -1.14987499e+03  4.99999995e-03  5.00000000e+01],25.511561157782676,25.906010312455116,29,29,38
324,10.925829625822097,"[0.6770594517553774, 0.18237783352376857]",[0.01724475 0.9999    ],[ 5.00000000e+01 -1.14987499e+03  5.00050000e-03  5.00000000e+01],25.851659251644193,26.246108406316633,29,29,38
325,12.470655050324824,"[2.6738625631938304, 0.035027061416884935]",[7.22406821e-01 1.00000000e-04],[49.9799975 49.884988  49.9949995 49.975    ],28.94131010064965,29.33575925532209,29,29,38
326,12.476652821737527,"[1.5033530722459987, 0.037778185312877646]",[0.0001 0.0001],[ 99.9749975  99.8750125 100.         99.985    ],28.953305643475055,29.347754798147495,29,29,38
327,11.82367484655936,"[0.20261180186997255, 0.02727598703258304]",[0.00377974 0.69372453],[-198.79429698 -770.02868621    0.           45.30976725],27.64734969311872,28.04179884779116,29,29,38
328,10.175192670464765,"[3.3943069324376265, 0.6184948205539753]",[3.39430693 0.61849482],[-23.69896611 100.         100.          50.05881295],24.35038534092953,24.74483449560197,29,29,38
329,7.336936931479064,"[1.43654782516666, 0.713315190711604]",[1.43394266 0.71067562],[-148.73647037  100.           28.93243704   51.21094677],18.67387386295813,19.06832301763057,29,29,38
330,12.02819555060803,"[0.5919842125464726, 0.07915974429066679]",[2.62532402e+00 1.00000000e-04],[-199.989999 -199.91     -199.979998 -199.925   ],28.05639110121606,28.4508402558885,29,29,38
331,4.8742434723202726,"[0.32440095715824246, 0.9673868594340056]",[0.0442797 0.9999   ],[  0.        100.          0.         49.9999995],13.748486944640545,14.142936099312983,29,29,38
332,10.145183368424668,"[0.33923589386857894, 0.4461135070606241]",[0.00739001 0.9999    ],[-1.99974998e+02 -1.14987499e+03  5.00050000e-03  4.99750000e+01],24.290366736849336,24.684815891521776,29,29,38
333,10.345091707260163,"[1.2567558942220591, 0.7522350912103886]",[1.25675589 0.75223509],[  51.18006152 -840.29387651   62.38824494  100.        ],24.690183414520327,25.084632569192767,29,29,38
334,12.476657764304594,"[0.18279027226064745, 0.25869966705183556]",[0.0001 0.0001],[-199.959999  -199.939997  -199.954998  -199.9499975],28.95331552860919,29.34776468328163,29,29,38
335,11.174882635763334,"[1.3434171484562878, 0.05542382998854989]",[4.60907603e+00 1.00000000e-04],[ 99.979998  100.         99.984999   99.9899995],26.349765271526667,26.744214426199107,29,29,38
336,12.47666943672367,"[0.037660271273834735, 0.7738385668286049]",[0.0001 0.0001],[ 99.890018  100.        100.         99.9649995],28.95333887344734,29.34778802811978,29,29,38
337,12.398529232430459,"[2.289111286270974, 0.0012321969245346442]",[2.19436311e+00 1.00000000e-04],[49.944998 50.       50.       50.      ],28.797058464860918,29.191507619533358,29,29,38
338,12.476656665417329,"[0.2872457368880944, 0.4538987080698113]",[0.0001 0.0001],[-249.965     -249.9649965 -249.9449975 -249.91     ],28.953313330834657,29.347762485507097,29,29,38
339,12.476657901738248,"[0.48919672256213387, 0.06744434048857703]",[0.0001 0.0001],[-200.0000005 -199.939997  -199.9549975 -199.9499975],28.953315803476496,29.347764958148936,29,29,38
340,12.25337399815102,"[0.2510656216483355, 0.059865249392626343]",[0.00095803 0.20934123],[-888.32344789 -286.23839472 -898.79050998 -898.79050998],28.50674799630204,28.90119715097448,29,29,38
341,12.455222945945483,"[0.1787040755531747, 0.7398838816801545]",[1.09633719e+00 1.00000000e-04],[49.9849985 49.8850005 49.9949995 49.975    ],28.910445891890966,29.304895046563406,29,29,38
342,8.265650165580327,"[0.6755513572248725, 0.7406066063592952]",[0.67555136 0.74060661],[  61.57830877 -825.75827045   43.75882357   62.96966918],20.531300331160654,20.925749485833094,29,29,38
343,6.378379506747899,"[0.19731228091804648, 0.9472012826684177]",[0.04042556 0.65510305],[ -96.53091839 -718.87882663   23.19254185   52.05134177],16.7567590134958,17.15120816816824,29,29,38
344,12.264524183886868,"[0.010020921046384345, 0.7847383325661031]",[0.00401669 0.9999    ],[99.98      99.999999  49.9949995 49.9999995],28.529048367773736,28.923497522446176,29,29,38
345,4.9621390321406516,"[0.10327520406200509, 0.03098951287756523]",[0.03194468 0.15829719],[-194.59598096 -202.62762937 -250.         -250.        ],13.924278064281303,14.318727218953743,29,29,38
346,10.616478091457825,"[0.09094608475789318, 0.12282797708040408]",[0.00891726 0.9999    ],[-249.969997    99.9999995   50.        -199.9749975],25.23295618291565,25.62740533758809,29,29,38
347,12.183416803119101,"[0.40447644204022004, 0.6704219353088782]",[0.00456119 0.9999    ],[-1.49974998e+02  9.99999995e+01  5.00050000e-03  5.00000000e+01],28.366833606238202,28.761282760910643,29,29,38
348,12.46658362811083,"[0.3850603366409355, 0.5885541685370387]",[1.69446239e+00 1.00000000e-04],[50.0050005 50.0050005 49.9949995 49.975    ],28.93316725622166,29.3276164108941,29,29,38
349,12.380794164484685,"[1.1664616467602236, 0.021103472287506968]",[1.35722597e+00 1.00000000e-04],[-199.969997  -200.064997  -199.954998  -199.9499975],28.76158832896937,29.15603748364181,29,29,38
350,9.84234578173651,"[0.4612333324245649, 0.0770822049589653]",[3.48248791e+00 1.00000000e-04],[99.965     99.8749875 99.9849995 99.9899995],23.68469156347302,24.07914071814546,29,29,38
351,12.476649250079015,"[4.820181858554674, 0.3433580108160826]",[4.82018186 0.34335801],[100. 100. 100. 100.],28.95329850015803,29.34774765483047,29,29,38
352,12.476650211811922,"[0.1443039757443817, 0.25583459782751306]",[0.0001 0.0001],[ 99.9550025 100.         99.984999  100.       ],28.953300423623844,29.347749578296284,29,29,38
353,8.958797346140273,"[0.06531252523988249, 0.430884053565408]",[1.68664209 0.61783862],[-30.87009232  50.          19.10806829  50.        ],21.917594692280545,22.312043846952985,29,29,38
354,10.345091707260163,"[1.3252508813260906, 0.20550491282940114]",[1.32525088 0.20550491],[ 100.         -156.88115354  100.           14.45176986],24.690183414520327,25.084632569192767,29,29,38
355,12.47668591149132,"[0.053643945998455345, 0.1346359843654234]",[0.0001 0.0001],[50.        49.9150275 50.        50.       ],28.95337182298264,29.34782097765508,29,29,38
356,11.906321307520596,"[0.7296564061781393, 0.353788015000479]",[3.31095885e+00 1.00000000e-04],[ 99.979998  100.         99.98       99.9649995],27.81264261504119,28.20709176971363,29,29,38
357,12.476675067729696,"[2.889596633588073, 0.013938457542955132]",[0.0001 0.0001],[-1149.7799905  -1149.8749875  -1149.759988   -1149.64000001],28.95335013545939,29.34779929013183,29,29,38
358,12.107922045893323,"[2.6402638541705676, 0.0018577598859032883]",[3.25277891e+00 1.00000000e-04],[ 99.9749975 100.         99.975      99.9899995],28.215844091786646,28.610293246459086,29,29,38
359,12.474663474396056,"[1.483086682181665, 0.06525679662630883]",[3.42101226e-01 1.00000000e-04],[49.989999  49.8850005 49.9899995 50.       ],28.949326948792113,29.343776103464553,29,29,38
360,12.476651859203411,"[1.1154444384961335, 0.05064663337757697]",[0.0001 0.0001],[-100.0000035  -99.959998   -99.9650005 -100.       ],28.953303718406822,29.347752873079262,29,29,38
361,12.47665048547132,"[0.4918544714634836, 0.15407008453456744]",[0.0001 0.0001],[ 99.979998  100.         99.989999   99.9700045],28.95330097094264,29.34775012561508,29,29,38
362,12.20908372014855,"[1.6065612961474327, 0.03905237823252108]",[0.0044057  0.83440514],[ 72.36536146 100.          16.55948456  50.03759735],28.4181674402971,28.81261659496954,29,29,38
363,12.476651310858948,"[0.9529358194020182, 0.04379163128378277]",[0.0001 0.0001],[ 0.010001 -0.095     0.        0.019999],28.953302621717896,29.347751776390336,29,29,38
364,11.931011951806406,"[0.4553390133772805, 0.5190671334980974]",[2.09701922e+00 1.00000000e-04],[99.98      99.875     99.984999  99.9899995],27.862023903612812,28.256473058285252,29,29,38
365,11.814423195569027,"[0.7721483162296161, 0.09476289949530287]",[3.16574897e+00 1.00000000e-04],[ 99.9399965 100.        100.         99.985    ],27.628846391138055,28.023295545810495,29,29,38
366,10.167055185498517,"[0.26870151221858346, 0.23516065745731163]",[0.01187773 0.9999    ],[  -99.9799985  -1149.879988      49.99999925    50.        ],24.334110370997035,24.728559525669475,29,29,38
367,8.735285035078757,"[0.09447643217806377, 0.5482258442297107]",[0.00849569 0.96407691],[-200.           99.61285969   48.20606863 -200.        ],21.470570070157514,21.865019224829954,29,29,38
368,10.750556815368327,"[1.9662730177452243, 0.7101199236876302]",[1.96627302 0.71011992],[  58.83007731 -787.64991711   64.49400332   64.49400332],25.501113630736654,25.895562785409094,29,29,38
369,8.958797346140274,"[3.886580953340941, 0.2885731658114514]",[3.88658095 0.28857317],[-14.16257811  64.42865879  39.7350651  -22.14329395],21.91759469228055,22.31204384695299,29,29,38
370,10.345091707260163,"[1.8469536838923797, 0.5408843982615608]",[1.84695368 0.5408844 ],[-151.39165918 -576.10551033   72.95577959   60.53935633],24.690183414520327,25.084632569192767,29,29,38
371,11.328031152350329,"[0.029630574663396234, 0.5645394464944248]",[0.00546337 0.9999    ],[-1.49974998e+02  1.00000000e+02  5.00050000e-03 -1.99974998e+02],26.656062304700658,27.050511459373098,29,29,38
372,10.568365647112001,"[0.15108452648360757, 0.44197199623524225]",[0.00131151 0.9999    ],[ -199.9700095  -1150.           -24.99499925    50.        ],25.136731294224003,25.531180448896443,29,29,38
373,12.476649662181567,"[0.2732323481815864, 0.17821459882495258]",[0.0001 0.0001],[49.98      50.0100005 49.99      50.       ],28.953299324363133,29.347748479035573,29,29,38
