,Hue,SDHue,Bright,SDBright,Saturaton,SDSat,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,MeanTexture,SDTexture,Entropy,EdgeCount,CornerMean,CornerSD,CornerCount,ContourMeanLength,ContourSDLength,ContourMeanArea,ContourSDArea,ContourCount,AsymmetryV,AsymmetryH,KPMeanSize,KPSDSize,KPMeanStrength,KPSDStrength,KPMeanAngle,KPSDAngle,KPCount,ImageName,Category,sky,grass,plant,water,fence,path,river,bench,pole,building,tree,earth,rock,streetlight,wall,signboard,sidewalk,railing,road,person,mountain
21,40.43456041666666,22.311831338124914,102.05096875,47.81987984548397,93.599125,59.65747650882529,746.137265052976,16.929976654480377,0.10278091942028633,0.011643197160931892,0.8320534103331041,94.09812280384992,47.12345824895117,9.460122153262809,0.21598333333333333,121.89723320158103,58.1870040482791,1771,55.749803474713445,144.348722306092,12.92866344605475,48.08590155970289,3105,41.531025,52.638933333333334,3.2471174822358946,3.5853821967681196,0.027278035417854226,0.015581385871551867,183.13661259757188,102.18200289173934,5209,MDS54,Nature,0.006591796875,0.05108642578125,0.0286865234375,0.0,0.0,6.103515625e-05,0.0,0.06182861328125,0.0,0.0,0.372802734375,0.29937744140625,0.0,0.0,0.0,0.00189208984375,0.0,0.0,0.0,0.0,0.0
22,37.1258625,31.04244453643689,118.430675,78.39246524089145,125.29862083333333,88.59619647459233,1004.8008824122919,19.677335222303427,0.1867478531741714,0.03520884839809917,0.9169273087678532,109.14494850747727,77.9170306002286,9.386579994969775,0.23254375,110.08042125418861,49.045999301684745,2089,50.87739102998681,205.6605208408991,16.227417027417026,109.86739192404254,3465,50.6317125,97.95335416666667,3.7005343554890877,4.8260265053233855,0.029066705597959965,0.013169108424882267,184.36156337452877,102.63486300300806,5672,MDS64,Nature,0.2083740234375,0.010498046875,0.49139404296875,0.0,0.0,0.10687255859375,0.0,0.0,0.0,0.01422119140625,0.16680908203125,0.00140380859375,0.0,0.0,0.0003662109375,0.0,0.0,0.0,0.0,0.0,0.0
23,70.97897291666666,43.09854605952618,117.1723125,85.32781595159348,72.06770625,57.437825236920695,2287.9146099179634,28.149397505502474,0.1408732205562568,0.01483897780023608,0.8077403687926619,105.27805615368968,77.15409644078906,9.818662936484522,0.24298958333333334,119.58434296365331,60.384012012847776,2146,49.658687924051826,258.82480126171487,21.87528409090909,164.32239717393207,3520,60.176808333333334,104.02899166666667,3.5185996927175096,5.345455775301797,0.04005754645731513,0.020502807655261975,185.2175799334712,105.57393377170912,5108,MDS65,Nature,0.34954833984375,0.09332275390625,0.0,0.06097412109375,0.0018310546875,0.0,0.0,0.0,0.0,0.0,0.24005126953125,0.2542724609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,29.310316666666665,7.970831683899463,99.10022083333334,52.89175335013231,176.80825833333333,51.89744186983848,1878.4116172812808,30.449824547690902,0.04539638162534575,0.008798421206030551,0.6090121375355492,86.0821308140076,48.97948852370391,9.960810661127416,0.3447375,120.1190130624093,62.20170897424146,2756,50.971727830203456,365.72178638564554,17.57001386413151,208.84237418426744,5049,51.70034583333333,52.6818125,3.1002118685849624,3.083665465238802,0.03455306639717648,0.01649816923761084,187.60303792618114,101.34950365858288,8872,MDS7,Nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01593017578125,0.0,0.0,0.453857421875,0.52728271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103515625e-05,0.0
25,32.325716666666665,13.706000066384146,135.3982125,48.835304230698135,102.87555208333333,51.20497227450381,2135.3733087339047,33.57933096651286,0.0458669946265944,0.007556036102481168,0.5253424375152917,123.4543292396925,47.40030306496618,10.17756708515515,0.32685625,119.70116235470566,58.243791664780254,2667,46.55691329694862,407.5907101786577,19.012980578676178,274.31908671411526,5046,49.41800833333333,55.17709166666667,3.3779013350237,3.294923583067625,0.03650963260562446,0.014185645635551549,180.39934537096198,100.45853787548442,7633,MDS8,Nature,0.0,0.0084228515625,0.19622802734375,0.176025390625,0.0,0.000732421875,0.0,0.0006103515625,0.00018310546875,0.0,0.1031494140625,0.499755859375,0.0,0.0008544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,36.0235875,14.156239270954359,127.98563125,50.02324896774522,114.21312708333333,57.21121244065435,1656.8487818355263,28.923529522654338,0.054126328201145255,0.007848645310467181,0.6450588894671827,116.78101647056911,48.39965601221323,10.06638703723942,0.33621666666666666,117.2629246676514,53.56232581341414,2708,49.52522502038081,300.4413706702983,15.310664605873262,136.58251786698187,5176,53.40507083333333,53.06384583333333,3.3170680906527092,3.86931728782903,0.03300910940245421,0.013982438839958528,181.48578605009484,104.53849258972073,6176,MDS9,Nature,0.0,0.0023193359375,0.08380126953125,0.04931640625,0.00091552734375,0.0,0.0,0.0,0.0,0.0,0.3389892578125,0.5224609375,0.0,0.0,0.002197265625,0.0,0.0,0.0,0.0,0.0,0.0
27,85.07443333333333,27.030828412738092,170.09925625,51.43222891449974,55.79715208333333,39.32476579467495,435.5426140359241,9.311490426500058,0.3591778798409034,0.04173890858866208,0.902268289657758,154.9802324747165,47.154502359475245,7.878674072154478,0.08562291666666667,114.67315175097276,43.4676651926903,1028,69.82779781188175,190.1523991472152,23.42091295116773,109.55609309868447,942,24.524845833333334,61.3912875,3.5062313027487333,5.119755242480495,0.030601622504003785,0.012568018622222156,180.79397016089862,102.74628795022353,3211,Nature1,Nature,0.46075439453125,0.0,0.18377685546875,0.16339111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.14385986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482177734375
28,46.199666666666666,27.49732312527086,154.22380416666667,69.29913328603023,76.77158958333334,73.17925962387311,1075.0540223783069,18.793477035487655,0.2554583531857511,0.12753697512660678,0.8969040590995256,147.76292387987863,72.26279655280395,8.679521985055448,0.22124375,115.62666666666667,53.273386309571954,1875,67.12457619315987,523.645994616301,30.283446232006774,400.58275975151344,2362,31.318804166666666,111.52595416666666,3.2073960685001457,3.0012514754925785,0.030298716038676902,0.013922321463672144,170.9244508823077,102.75703235018115,5498,Nature10,Nature,0.22515869140625,0.1707763671875,0.02685546875,0.00054931640625,0.00103759765625,0.0,0.0,0.0,0.0,0.0,0.21966552734375,0.35595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,73.11496041666666,37.535469596804035,157.90657083333335,63.62854322281379,36.13648125,40.344849784308266,443.26341861146875,11.191491958433351,0.35573417672164476,0.05460173337134981,0.9404020583600994,150.68671359553068,60.991801008179465,8.173770391371221,0.14738125,111.07984546039923,44.31221619700766,1553,66.10713611183247,370.8713029855639,25.233393719806763,368.67701729524634,1656,33.7093375,93.15999583333333,3.4195667439638084,3.4886350063354277,0.02513586506792951,0.009310741132530071,172.488967417414,100.15550295500248,3415,Nature11,Nature,0.362548828125,0.01519775390625,0.11199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018310546875
30,33.73882916666667,27.825491800909514,165.2131,70.88747039656116,66.33218958333333,59.32912204809196,967.2414951216012,19.419158161052096,0.25901383632074026,0.15666634036523475,0.9081607055447285,158.83633494596205,72.65828594941568,8.521558469737055,0.2538625,126.91037071797278,53.45865873471967,2131,59.36764066566092,534.2181827938592,26.580947680157948,445.4630350465857,3039,57.49825833333333,64.82404166666667,3.5954029246509576,5.100224664220602,0.028272859095112256,0.011059375582328442,179.00901251454795,98.6980392562211,5345,Nature12,Nature,0.2467041015625,0.1021728515625,0.0723876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3668212890625,0.06268310546875,0.14923095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
